request_id,phase,dispatch_group,dispatch_group_size,session_id,turn_id,prompt_tokens,reused_prefix_tokens_est,appended_tokens_est,reuse_ratio_est,expected_external_hit,max_tokens,source_dataset,source_row_index,source_row_id,source_row_name,source_num_steps,source_total_tokens,submit_ts_unix_ms,response_finish_ts_unix_ms,post_metrics_ts_unix_ms,elapsed_ms,group_submit_ts_unix_ms,group_response_finish_ts_unix_ms,group_post_metrics_ts_unix_ms,group_elapsed_ms,response_id,usage_prompt_tokens,usage_completion_tokens,http_status,error,metrics_error,lmcache_requested_tokens,lmcache_hit_tokens,lmcache_vllm_hit_tokens,lmcache_remote_read_bytes,lmcache_remote_write_bytes,lmcache_remote_read_requests,lmcache_remote_write_requests,lmcache_hit_ratio,lmcache_remote_read_GiB,lmcache_remote_write_GiB,group_lmcache_requested_tokens,group_lmcache_hit_tokens,group_lmcache_vllm_hit_tokens,group_lmcache_remote_read_bytes,group_lmcache_remote_write_bytes,group_lmcache_remote_read_requests,group_lmcache_remote_write_requests,group_lmcache_hit_ratio,group_lmcache_remote_read_GiB,group_lmcache_remote_write_GiB,metrics_attribution_scope
tb_session_09_turn_001_reuse,reuse,reuse_round_001,12,tb_session_09,1,24832,24576,256,0.9896907216494846,1,16,yoonholee/terminalbench-trajectories,1144,904fe0df-1584-4e69-8b23-0faa3a541029,bn-fit-modify,202,37341,1775016675331,1775016699290,1775016712844,23959,1775016675318,1775016711619,1775016712844,36301,cmpl-b0bdded1258514ff,24832,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,37888,37888,0,5586812928,30500978688,8,808,1.0,5.203125,28.40625,dispatch_group
tb_session_10_turn_001_reuse,reuse,reuse_round_001,12,tb_session_10,1,24832,24576,256,0.9896907216494846,1,16,yoonholee/terminalbench-trajectories,371,1b94c3ff-aba7-4e82-8c07-a02e0cb0cf96,adaptive-rejection-sampler,78,37211,1775016675331,1775016709095,1775016712844,33764,1775016675318,1775016711619,1775016712844,36301,cmpl-ba5807fb8082a67f,24832,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,37888,37888,0,5586812928,30500978688,8,808,1.0,5.203125,28.40625,dispatch_group
tb_session_11_turn_001_reuse,reuse,reuse_round_001,12,tb_session_11,1,24832,24576,256,0.9896907216494846,1,16,yoonholee/terminalbench-trajectories,1228,break-filter-js-from-html,break-filter-js-from-html,244,37106,1775016675332,1775016711619,1775016712844,36287,1775016675318,1775016711619,1775016712844,36301,cmpl-9be5ad151f4a513e,24832,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,37888,37888,0,5586812928,30500978688,8,808,1.0,5.203125,28.40625,dispatch_group
tb_session_00_turn_002_reuse,reuse,reuse_round_002,12,tb_session_00,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,928,e2efa762-2993-4757-93cf-95438881fe2a,bn-fit-modify,86,54155,1775016712867,1775016718354,1775016719647,5487,1775016712867,1775016718405,1775016719647,5538,cmpl-8ca6104092e3c538,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_01_turn_002_reuse,reuse,reuse_round_002,12,tb_session_01,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,275,1b7f4d3c-01fe-4cb7-bdcf-647d5e9d0fe2,adaptive-rejection-sampler,149,47406,1775016712868,1775016718354,1775016719647,5486,1775016712867,1775016718405,1775016719647,5538,cmpl-a710e5b529263b8f,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_02_turn_002_reuse,reuse,reuse_round_002,12,tb_session_02,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,534,926cd05d-a646-4d89-a419-00d3e0e47813,adaptive-rejection-sampler,48,47396,1775016712869,1775016718392,1775016719647,5523,1775016712867,1775016718405,1775016719647,5538,cmpl-af457203043b9412,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_03_turn_002_reuse,reuse,reuse_round_002,12,tb_session_03,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,925,66a2bc88-1106-47ae-83c4-08a16b336328,bn-fit-modify,60,45527,1775016712871,1775016718391,1775016719647,5520,1775016712867,1775016718405,1775016719647,5538,cmpl-a4ebf0095eb79977,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_04_turn_002_reuse,reuse,reuse_round_002,12,tb_session_04,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,277,a5c20ce4-9531-4659-9b87-db43caf205d2,adaptive-rejection-sampler,147,44694,1775016712872,1775016718392,1775016719647,5520,1775016712867,1775016718405,1775016719647,5538,cmpl-8f0c17f72ed81112,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_05_turn_002_reuse,reuse,reuse_round_002,12,tb_session_05,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,385,39b4dc94-ce41-4dac-af99-4abd0404f602,adaptive-rejection-sampler,71,44527,1775016712873,1775016718391,1775016719647,5518,1775016712867,1775016718405,1775016719647,5538,cmpl-88f790388b00053b,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_06_turn_002_reuse,reuse,reuse_round_002,12,tb_session_06,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,375,57212867-f8b4-4520-a0c4-eb5de38684dc,adaptive-rejection-sampler,60,39329,1775016712875,1775016718391,1775016719647,5516,1775016712867,1775016718405,1775016719647,5538,cmpl-b47c5af72273f9d2,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_07_turn_002_reuse,reuse,reuse_round_002,12,tb_session_07,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,1377,break-filter-js-from-html,break-filter-js-from-html,191,38246,1775016712876,1775016718391,1775016719647,5515,1775016712867,1775016718405,1775016719647,5538,cmpl-bc9d4e393646455e,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_08_turn_002_reuse,reuse,reuse_round_002,12,tb_session_08,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,551,90dc81c5-88cf-4807-a8d2-17618d3c32ab,adaptive-rejection-sampler,14,37374,1775016712877,1775016718392,1775016719647,5515,1775016712867,1775016718405,1775016719647,5538,cmpl-937b49748aedfb07,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_09_turn_002_reuse,reuse,reuse_round_002,12,tb_session_09,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,1144,904fe0df-1584-4e69-8b23-0faa3a541029,bn-fit-modify,202,37341,1775016712878,1775016718405,1775016719647,5527,1775016712867,1775016718405,1775016719647,5538,cmpl-ba81ae636dff2e72,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_10_turn_002_reuse,reuse,reuse_round_002,12,tb_session_10,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,371,1b94c3ff-aba7-4e82-8c07-a02e0cb0cf96,adaptive-rejection-sampler,78,37211,1775016712879,1775016718405,1775016719647,5526,1775016712867,1775016718405,1775016719647,5538,cmpl-b1583225211b815a,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_11_turn_002_reuse,reuse,reuse_round_002,12,tb_session_11,2,25088,24832,256,0.9897959183673469,1,16,yoonholee/terminalbench-trajectories,1228,break-filter-js-from-html,break-filter-js-from-html,244,37106,1775016712880,1775016718405,1775016719647,5525,1775016712867,1775016718405,1775016719647,5538,cmpl-82a2fb75a2a8ad8b,25088,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,50688,50688,0,7474249728,7776239616,3,206,1.0,6.9609375,7.2421875,dispatch_group
tb_session_00_turn_003_reuse,reuse,reuse_round_003,12,tb_session_00,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,928,e2efa762-2993-4757-93cf-95438881fe2a,bn-fit-modify,86,54155,1775016719675,1775016725221,1775016726514,5546,1775016719675,1775016725286,1775016726514,5611,cmpl-99e860900d6a3d7e,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_01_turn_003_reuse,reuse,reuse_round_003,12,tb_session_01,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,275,1b7f4d3c-01fe-4cb7-bdcf-647d5e9d0fe2,adaptive-rejection-sampler,149,47406,1775016719677,1775016725262,1775016726514,5585,1775016719675,1775016725286,1775016726514,5611,cmpl-a6866e1c20729cd0,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_02_turn_003_reuse,reuse,reuse_round_003,12,tb_session_02,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,534,926cd05d-a646-4d89-a419-00d3e0e47813,adaptive-rejection-sampler,48,47396,1775016719678,1775016725262,1775016726514,5584,1775016719675,1775016725286,1775016726514,5611,cmpl-967a932f1cb9ee56,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_03_turn_003_reuse,reuse,reuse_round_003,12,tb_session_03,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,925,66a2bc88-1106-47ae-83c4-08a16b336328,bn-fit-modify,60,45527,1775016719679,1775016725262,1775016726514,5583,1775016719675,1775016725286,1775016726514,5611,cmpl-b5f7b5491ec1b8ee,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_04_turn_003_reuse,reuse,reuse_round_003,12,tb_session_04,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,277,a5c20ce4-9531-4659-9b87-db43caf205d2,adaptive-rejection-sampler,147,44694,1775016719681,1775016725262,1775016726514,5581,1775016719675,1775016725286,1775016726514,5611,cmpl-bcaa9b9de1da961e,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_05_turn_003_reuse,reuse,reuse_round_003,12,tb_session_05,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,385,39b4dc94-ce41-4dac-af99-4abd0404f602,adaptive-rejection-sampler,71,44527,1775016719682,1775016725262,1775016726514,5580,1775016719675,1775016725286,1775016726514,5611,cmpl-80d22f6a840df308,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_06_turn_003_reuse,reuse,reuse_round_003,12,tb_session_06,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,375,57212867-f8b4-4520-a0c4-eb5de38684dc,adaptive-rejection-sampler,60,39329,1775016719683,1775016725262,1775016726514,5579,1775016719675,1775016725286,1775016726514,5611,cmpl-bcbc6fb3bc85a5bd,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_07_turn_003_reuse,reuse,reuse_round_003,12,tb_session_07,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,1377,break-filter-js-from-html,break-filter-js-from-html,191,38246,1775016719684,1775016725286,1775016726514,5602,1775016719675,1775016725286,1775016726514,5611,cmpl-a54d572be76c4702,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_08_turn_003_reuse,reuse,reuse_round_003,12,tb_session_08,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,551,90dc81c5-88cf-4807-a8d2-17618d3c32ab,adaptive-rejection-sampler,14,37374,1775016719685,1775016725285,1775016726514,5600,1775016719675,1775016725286,1775016726514,5611,cmpl-8579de6958940ba8,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_09_turn_003_reuse,reuse,reuse_round_003,12,tb_session_09,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,1144,904fe0df-1584-4e69-8b23-0faa3a541029,bn-fit-modify,202,37341,1775016719686,1775016725286,1775016726514,5600,1775016719675,1775016725286,1775016726514,5611,cmpl-bd639183eff3fbac,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_10_turn_003_reuse,reuse,reuse_round_003,12,tb_session_10,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,371,1b94c3ff-aba7-4e82-8c07-a02e0cb0cf96,adaptive-rejection-sampler,78,37211,1775016719688,1775016725286,1775016726514,5598,1775016719675,1775016725286,1775016726514,5611,cmpl-a957850f7ad06067,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_11_turn_003_reuse,reuse,reuse_round_003,12,tb_session_11,3,25344,25088,256,0.98989898989899,1,16,yoonholee/terminalbench-trajectories,1228,break-filter-js-from-html,break-filter-js-from-html,244,37106,1775016719689,1775016725285,1775016726514,5596,1775016719675,1775016725286,1775016726514,5611,cmpl-9cfe592fd62bbed3,25344,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,524032,498944,0,77271662592,679477248,21,18,0.9521250610649731,71.96484375,0.6328125,dispatch_group
tb_session_00_turn_004_reuse,reuse,reuse_round_004,12,tb_session_00,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,928,e2efa762-2993-4757-93cf-95438881fe2a,bn-fit-modify,86,54155,1775016726542,1775016732133,1775016733426,5591,1775016726541,1775016732198,1775016733426,5657,cmpl-bb8a15a6cc763e4c,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_01_turn_004_reuse,reuse,reuse_round_004,12,tb_session_01,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,275,1b7f4d3c-01fe-4cb7-bdcf-647d5e9d0fe2,adaptive-rejection-sampler,149,47406,1775016726543,1775016732174,1775016733426,5631,1775016726541,1775016732198,1775016733426,5657,cmpl-8bbddfd06924592b,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_02_turn_004_reuse,reuse,reuse_round_004,12,tb_session_02,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,534,926cd05d-a646-4d89-a419-00d3e0e47813,adaptive-rejection-sampler,48,47396,1775016726544,1775016732174,1775016733426,5630,1775016726541,1775016732198,1775016733426,5657,cmpl-ac6eea1f4103787d,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_03_turn_004_reuse,reuse,reuse_round_004,12,tb_session_03,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,925,66a2bc88-1106-47ae-83c4-08a16b336328,bn-fit-modify,60,45527,1775016726546,1775016732173,1775016733426,5627,1775016726541,1775016732198,1775016733426,5657,cmpl-8d30bef35a199786,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_04_turn_004_reuse,reuse,reuse_round_004,12,tb_session_04,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,277,a5c20ce4-9531-4659-9b87-db43caf205d2,adaptive-rejection-sampler,147,44694,1775016726547,1775016732174,1775016733426,5627,1775016726541,1775016732198,1775016733426,5657,cmpl-b6af275ae375d62e,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_05_turn_004_reuse,reuse,reuse_round_004,12,tb_session_05,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,385,39b4dc94-ce41-4dac-af99-4abd0404f602,adaptive-rejection-sampler,71,44527,1775016726549,1775016732173,1775016733426,5624,1775016726541,1775016732198,1775016733426,5657,cmpl-b2bf0f5823aa91c7,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_06_turn_004_reuse,reuse,reuse_round_004,12,tb_session_06,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,375,57212867-f8b4-4520-a0c4-eb5de38684dc,adaptive-rejection-sampler,60,39329,1775016726550,1775016732174,1775016733426,5624,1775016726541,1775016732198,1775016733426,5657,cmpl-9b29287b60764ce9,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_07_turn_004_reuse,reuse,reuse_round_004,12,tb_session_07,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,1377,break-filter-js-from-html,break-filter-js-from-html,191,38246,1775016726550,1775016732198,1775016733426,5648,1775016726541,1775016732198,1775016733426,5657,cmpl-aca20ddfedbb14b4,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_08_turn_004_reuse,reuse,reuse_round_004,12,tb_session_08,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,551,90dc81c5-88cf-4807-a8d2-17618d3c32ab,adaptive-rejection-sampler,14,37374,1775016726552,1775016732198,1775016733426,5646,1775016726541,1775016732198,1775016733426,5657,cmpl-a5d18e21d3b0113b,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_09_turn_004_reuse,reuse,reuse_round_004,12,tb_session_09,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,1144,904fe0df-1584-4e69-8b23-0faa3a541029,bn-fit-modify,202,37341,1775016726553,1775016732198,1775016733426,5645,1775016726541,1775016732198,1775016733426,5657,cmpl-8b3dcd33ee86b78f,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_10_turn_004_reuse,reuse,reuse_round_004,12,tb_session_10,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,371,1b94c3ff-aba7-4e82-8c07-a02e0cb0cf96,adaptive-rejection-sampler,78,37211,1775016726554,1775016732198,1775016733426,5644,1775016726541,1775016732198,1775016733426,5657,cmpl-91bea2462489a10b,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
