ts_unix_ms,t_ms,pcie_link_gen,pcie_link_width,pcie_link_ref_GiB_s,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,pcie_tx_peak_util_pct,pcie_rx_peak_util_pct,pcie_total_peak_util_pct,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,util_gpu_pct,util_mem_pct,gpu_mem_used_GiB,gpu_mem_total_GiB,gpu_mem_used_pct,sm_clock_mhz,mem_clock_mhz,power_w,cpu_util_pct,cpu_mem_used_GiB,cpu_mem_avail_GiB,cpu_mem_used_pct
1775016548222,420,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.001,0.016,0.000169,0.000110,0.000278,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.342331,223.071468,11.300
1775016548264,463,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.016,0.001,0.016,0.000180,0.000119,0.000300,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.342083,223.071716,11.300
1775016548306,505,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.001,0.016,0.000192,0.000131,0.000323,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.338573,223.075226,11.300
1775016548348,547,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,0.016,0.001,0.016,0.000220,0.000141,0.000361,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.338573,223.075226,11.300
1775016548391,589,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.001,0.016,0.000231,0.000153,0.000384,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.338097,223.075703,11.300
1775016548433,632,4,16,29.340386,0.001024,0.000278,0.001303,0.003,0.001,0.004,0.016,0.001,0.016,0.000277,0.000165,0.000442,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.337658,223.076141,11.300
1775016548478,676,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.016,0.001,0.016,0.000289,0.000175,0.000464,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.336777,223.077023,11.300
1775016548520,719,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.016,0.001,0.016,0.000301,0.000189,0.000489,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.336777,223.077023,11.300
1775016548562,761,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.016,0.001,0.016,0.000312,0.000199,0.000511,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.336777,223.077023,11.300
1775016548604,803,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.016,0.001,0.016,0.000324,0.000208,0.000533,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.331558,223.082241,11.300
1775016548646,845,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,0.016,0.001,0.016,0.000354,0.000218,0.000572,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.330822,223.082977,11.300
1775016548689,887,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.016,0.001,0.016,0.000366,0.000228,0.000594,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.331062,223.082737,11.300
1775016548731,930,4,16,29.340386,0.003166,0.000792,0.003958,0.011,0.003,0.013,0.016,0.003,0.016,0.000499,0.000261,0.000761,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.337269,223.076530,11.300
1775016548773,972,4,16,29.340386,0.004656,0.005261,0.009917,0.016,0.018,0.034,0.016,0.018,0.034,0.000696,0.000483,0.001179,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.341576,223.072224,11.300
1775016548815,1014,4,16,29.340386,0.001396,0.007962,0.009358,0.005,0.027,0.032,0.016,0.027,0.034,0.000755,0.000823,0.001578,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.349491,223.064308,11.300
1775016548858,1057,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.027,0.034,0.000767,0.000834,0.001601,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.357182,223.056618,11.300
1775016548900,1099,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.016,0.027,0.034,0.000779,0.000844,0.001623,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,5.700,28.352554,223.061245,11.300
1775016548943,1141,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,0.016,0.027,0.034,0.000806,0.000854,0.001660,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.830,16.700,28.354721,223.059078,11.300
1775016548985,1184,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.027,0.034,0.000818,0.000866,0.001684,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.830,16.700,28.409515,223.004284,11.300
1775016549027,1226,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.016,0.027,0.034,0.000830,0.000880,0.001709,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,5.600,28.461933,222.951866,11.300
1775016549069,1268,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.016,0.027,0.034,0.000841,0.000889,0.001731,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.476353,222.937447,11.300
1775016549111,1310,4,16,29.340386,0.000278,0.000558,0.000836,0.001,0.002,0.003,0.016,0.027,0.034,0.000854,0.000914,0.001767,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.499397,222.914402,11.300
1775016549155,1353,4,16,29.340386,0.000605,0.000233,0.000837,0.002,0.001,0.003,0.016,0.027,0.034,0.000880,0.000924,0.001803,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.514778,222.899021,11.300
1775016549198,1397,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.027,0.034,0.000891,0.000935,0.001827,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.522469,222.891331,11.300
1775016549240,1439,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.016,0.027,0.034,0.000921,0.000947,0.001868,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.545780,222.868019,11.400
1775016549282,1481,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.016,0.027,0.034,0.000933,0.000957,0.001890,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.537376,222.876423,11.400
1775016549324,1523,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.027,0.034,0.000944,0.000969,0.001913,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.545307,222.868492,11.400
1775016549366,1565,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.027,0.034,0.000956,0.000980,0.001936,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.550426,222.863373,11.400
1775016549408,1607,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.027,0.034,0.000968,0.000992,0.001960,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.554512,222.859287,11.400
1775016549450,1649,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.016,0.027,0.034,0.000997,0.001004,0.002001,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.562202,222.851597,11.400
1775016549493,1691,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.016,0.027,0.034,0.001009,0.001014,0.002022,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.567253,222.846546,11.400
1775016549535,1734,4,16,29.340386,0.000605,0.000233,0.000837,0.002,0.001,0.003,0.016,0.027,0.034,0.001035,0.001024,0.002059,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.571823,222.841976,11.400
1775016549579,1777,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.027,0.034,0.001047,0.001035,0.002083,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.576389,222.837410,11.400
1775016549621,1820,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.016,0.027,0.034,0.001059,0.001049,0.002108,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.600,28.579987,222.833813,11.400
1775016549663,1862,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.027,0.034,0.001071,0.001061,0.002132,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.500,28.580948,222.832851,11.400
1775016549705,1904,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.016,0.027,0.034,0.001082,0.001071,0.002153,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.500,28.582870,222.830929,11.400
1775016549747,1946,4,16,29.340386,0.000698,0.002747,0.003445,0.002,0.009,0.012,0.016,0.027,0.034,0.001112,0.001186,0.002298,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.500,28.586830,222.826969,11.400
1775016549789,1988,4,16,29.340386,0.000837,0.004051,0.004889,0.003,0.014,0.017,0.016,0.027,0.034,0.001147,0.001357,0.002504,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.586830,222.826969,11.400
1775016549831,2030,4,16,29.340386,0.003166,0.004563,0.007730,0.011,0.016,0.026,0.016,0.027,0.034,0.001281,0.001550,0.002830,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.594757,222.819042,11.400
1775016549874,2072,4,16,29.340386,0.005215,0.004097,0.009312,0.018,0.014,0.032,0.018,0.027,0.034,0.001501,0.001722,0.003223,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.602364,222.811436,11.400
1775016549916,2115,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.018,0.027,0.034,0.001512,0.001736,0.003248,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.830,0.400,28.602364,222.811436,11.400
1775016549958,2157,4,16,29.340386,0.000233,0.000233,0.000465,0.001,0.001,0.002,0.018,0.027,0.034,0.001522,0.001746,0.003268,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.830,0.500,28.602364,222.811436,11.400
1775016550000,2199,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.001534,0.001756,0.003290,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.830,0.400,28.607170,222.806629,11.400
1775016550042,2241,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,0.018,0.027,0.034,0.001561,0.001766,0.003327,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.607170,222.806629,11.400
1775016550085,2283,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.001573,0.001775,0.003348,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.612457,222.801342,11.400
1775016550127,2326,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.001585,0.001787,0.003372,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.622311,222.791489,11.400
1775016550169,2368,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.001597,0.001799,0.003395,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.625675,222.788124,11.400
1775016550211,2410,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.001608,0.001811,0.003419,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.630722,222.783077,11.400
1775016550253,2452,4,16,29.340386,0.000605,0.000278,0.000883,0.002,0.001,0.003,0.018,0.027,0.034,0.001635,0.001823,0.003458,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.637936,222.775864,11.400
1775016550297,2496,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.001647,0.001835,0.003481,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.637882,222.775917,11.400
1775016550340,2538,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,0.018,0.027,0.034,0.001674,0.001844,0.003519,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.637077,222.776722,11.400
1775016550382,2581,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.001686,0.001856,0.003542,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.638039,222.775761,11.400
1775016550424,2623,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.018,0.027,0.034,0.001698,0.001870,0.003568,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.638039,222.775761,11.400
1775016550466,2665,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.001709,0.001880,0.003589,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.638039,222.775761,11.400
1775016550508,2707,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.001721,0.001890,0.003611,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.638172,222.775627,11.400
1775016550550,2749,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,0.018,0.027,0.034,0.001751,0.001899,0.003650,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.638527,222.775272,11.400
1775016550592,2791,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.001762,0.001911,0.003673,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.646095,222.767704,11.400
1775016550635,2833,4,16,29.340386,0.000792,0.000278,0.001070,0.003,0.001,0.004,0.018,0.027,0.034,0.001797,0.001923,0.003720,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.646095,222.767704,11.400
1775016550678,2877,4,16,29.340386,0.000325,0.000233,0.000558,0.001,0.001,0.002,0.018,0.027,0.034,0.001811,0.001933,0.003744,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.646095,222.767704,11.400
1775016550721,2919,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.018,0.027,0.034,0.001822,0.001947,0.003769,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.646095,222.767704,11.400
1775016550763,2961,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.001834,0.001957,0.003791,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.645836,222.767963,11.400
1775016550805,3004,4,16,29.340386,0.000278,0.002747,0.003025,0.001,0.009,0.010,0.018,0.027,0.034,0.001846,0.002072,0.003918,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.646076,222.767723,11.400
1775016550847,3046,4,16,29.340386,0.002188,0.006518,0.008706,0.007,0.022,0.030,0.018,0.027,0.034,0.001938,0.002348,0.004286,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.645573,222.768227,11.400
1775016550889,3088,4,16,29.340386,0.003725,0.004517,0.008242,0.013,0.015,0.028,0.018,0.027,0.034,0.002096,0.002539,0.004635,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.645573,222.768227,11.400
1775016550932,3130,4,16,29.340386,0.004703,0.000278,0.004981,0.016,0.001,0.017,0.018,0.027,0.034,0.002295,0.002551,0.004846,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.830,0.400,28.645573,222.768227,11.400
1775016550974,3173,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.002307,0.002563,0.004870,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.830,0.200,28.651821,222.761978,11.400
1775016551016,3215,4,16,29.340386,0.000278,0.000605,0.000883,0.001,0.002,0.003,0.018,0.027,0.034,0.002319,0.002589,0.004908,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.653263,222.760536,11.400
1775016551059,3258,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.002331,0.002599,0.004929,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.655666,222.758133,11.400
1775016551101,3300,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.002342,0.002608,0.004951,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.663116,222.750683,11.400
1775016551143,3342,4,16,29.340386,0.000651,0.000278,0.000930,0.002,0.001,0.003,0.018,0.027,0.034,0.002370,0.002620,0.004990,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.663116,222.750683,11.400
1775016551186,3384,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.002381,0.002630,0.005011,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.500,28.676807,222.736992,11.400
1775016551228,3426,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.002393,0.002642,0.005035,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.700,28.692421,222.721378,11.400
1775016551270,3469,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.002405,0.002652,0.005056,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.600,28.685371,222.728428,11.400
1775016551312,3511,4,16,29.340386,0.000278,0.000419,0.000697,0.001,0.001,0.002,0.018,0.027,0.034,0.002417,0.002669,0.005086,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.678265,222.735535,11.400
1775016551355,3553,4,16,29.340386,0.000558,0.000233,0.000791,0.002,0.001,0.003,0.018,0.027,0.034,0.002441,0.002679,0.005120,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.678944,222.734856,11.400
1775016551398,3596,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.002453,0.002691,0.005144,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.678280,222.735519,11.400
1775016551440,3639,4,16,29.340386,0.000651,0.000278,0.000930,0.002,0.001,0.003,0.018,0.027,0.034,0.002480,0.002703,0.005183,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.678139,222.735661,11.400
1775016551482,3681,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.002492,0.002713,0.005204,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.678379,222.735420,11.400
1775016551524,3723,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.002503,0.002724,0.005228,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.678020,222.735779,11.400
1775016551566,3765,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.002515,0.002734,0.005249,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.677902,222.735897,11.400
1775016551608,3807,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.002527,0.002746,0.005273,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.677898,222.735901,11.400
1775016551650,3849,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,0.018,0.027,0.034,0.002556,0.002756,0.005312,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.677898,222.735901,11.400
1775016551693,3891,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,0.018,0.027,0.034,0.002570,0.002768,0.005338,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.677658,222.736141,11.400
1775016551735,3934,4,16,29.340386,0.000605,0.000278,0.000883,0.002,0.001,0.003,0.018,0.027,0.034,0.002597,0.002780,0.005376,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.677406,222.736393,11.400
1775016551779,3977,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.034,0.002608,0.002790,0.005398,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.677406,222.736393,11.400
1775016551821,4020,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.034,0.002620,0.002801,0.005421,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.000,28.676125,222.737675,11.400
1775016551863,4062,4,16,29.340386,0.003119,0.000745,0.003864,0.011,0.003,0.013,0.018,0.027,0.034,0.002751,0.002833,0.005584,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.100,28.675484,222.738316,11.400
1775016551905,4104,4,16,29.340386,0.004703,0.005261,0.009964,0.016,0.018,0.034,0.018,0.027,0.034,0.002950,0.003054,0.006004,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.679230,222.734570,11.400
1775016551947,4146,4,16,29.340386,0.002701,0.007915,0.010616,0.009,0.027,0.036,0.018,0.027,0.036,0.003064,0.003388,0.006452,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.681862,222.731937,11.400
1775016551989,4188,4,16,29.340386,0.000325,0.000233,0.000558,0.001,0.001,0.002,0.018,0.027,0.036,0.003077,0.003398,0.006475,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.681843,222.731956,11.400
1775016552031,4230,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.036,0.003089,0.003410,0.006499,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.830,0.300,28.677513,222.736286,11.400
1775016552074,4272,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.036,0.003101,0.003422,0.006522,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.830,0.300,28.708515,222.705284,11.400
1775016552116,4315,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.018,0.027,0.036,0.003113,0.003435,0.006548,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.755371,222.658428,11.400
1775016552158,4357,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.018,0.027,0.036,0.003124,0.003445,0.006569,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.400,28.754295,222.659504,11.400
1775016552200,4399,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.018,0.027,0.036,0.003136,0.003457,0.006593,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.200,28.792267,222.621532,11.500
1775016552242,4441,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.018,0.027,0.036,0.003165,0.003469,0.006634,0.000,0.000,68.665527,80.000000,85.832,1155.000,1593.000,45.318,0.300,28.792747,222.621052,11.500
