ts_unix_ms,t_ms,pcie_link_gen,pcie_link_width,pcie_link_ref_GiB_s,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,pcie_tx_peak_util_pct,pcie_rx_peak_util_pct,pcie_total_peak_util_pct,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,util_gpu_pct,util_mem_pct,gpu_mem_used_GiB,gpu_mem_total_GiB,gpu_mem_used_pct,sm_clock_mhz,mem_clock_mhz,power_w,cpu_util_pct,cpu_mem_used_GiB,cpu_mem_avail_GiB,cpu_mem_used_pct
1775015787149,4063,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.024,0.041,0.003565,0.002550,0.006115,0.000,0.000,68.624512,80.000000,85.781,1155.000,1593.000,45.830,0.000,28.564610,222.849190,11.400
1775015787191,4105,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,0.026,0.024,0.041,0.003592,0.002560,0.006153,0.000,0.000,68.624512,80.000000,85.781,1155.000,1593.000,45.830,0.000,28.564320,222.849480,11.400
1775015787233,4148,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.024,0.041,0.003604,0.002572,0.006176,0.000,0.000,68.624512,80.000000,85.781,1155.000,1593.000,45.830,0.000,28.564320,222.849480,11.400
1775015787275,4190,4,16,29.340386,0.000558,0.000278,0.000836,0.002,0.001,0.003,0.026,0.024,0.041,0.003628,0.002584,0.006212,0.000,0.000,68.624512,80.000000,85.781,1155.000,1593.000,45.830,0.100,28.564125,222.849674,11.400
1775015787319,4233,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.024,0.041,0.003640,0.002596,0.006236,0.000,0.000,68.624512,80.000000,85.781,1155.000,1593.000,45.830,0.000,28.564358,222.849442,11.400
1775015787361,4275,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.024,0.041,0.003652,0.002608,0.006259,0.000,0.000,68.624512,80.000000,85.781,1155.000,1593.000,45.830,0.400,28.599106,222.814693,11.400
1775015787403,4318,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.026,0.024,0.041,0.003663,0.002617,0.006281,0.000,0.000,68.624512,80.000000,85.781,1155.000,1593.000,45.830,0.600,28.639603,222.774197,11.400
1775015787445,4360,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.024,0.041,0.003675,0.002629,0.006304,0.000,0.000,68.624512,80.000000,85.781,1155.000,1593.000,45.830,0.600,28.659382,222.754417,11.400
1775015787487,4402,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.026,0.024,0.041,0.003705,0.002641,0.006346,0.000,0.000,68.624512,80.000000,85.781,1155.000,1593.000,45.830,0.600,28.673981,222.739819,11.400
1775015787530,4444,4,16,29.340386,0.000278,0.002793,0.003072,0.001,0.010,0.010,0.026,0.024,0.041,0.003716,0.002759,0.006475,0.000,0.000,68.624512,80.000000,85.781,1155.000,1593.000,45.830,0.600,28.682446,222.731354,11.400
