ts_unix_ms,t_since_start_s,phase,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775016674468,3.718000,seed,0.000558,0.000278,0.000836,4.216480,0.122402,4.338882,0.002000,0.001000,0.003000,68.907715,7.000000,0.200000
1775016674511,3.761000,seed,0.000278,0.000233,0.000511,4.216492,0.122412,4.338904,0.001000,0.001000,0.002000,68.907715,7.000000,0.300000
1775016674553,3.803000,seed,0.000651,0.000278,0.000930,4.216520,0.122423,4.338943,0.002000,0.001000,0.003000,68.907715,7.000000,0.200000
1775016674595,3.845000,seed,0.000278,0.000233,0.000511,4.216531,0.122433,4.338965,0.001000,0.001000,0.002000,68.907715,7.000000,0.200000
1775016674637,3.887000,seed,0.000278,0.000325,0.000604,4.216543,0.122447,4.338990,0.001000,0.001000,0.002000,68.907715,0.000000,0.300000
1775016674679,3.929000,seed,0.000278,0.000233,0.000511,4.216555,0.122457,4.339011,0.001000,0.001000,0.002000,68.907715,0.000000,0.200000
1775016674721,3.971000,seed,0.000278,0.000278,0.000557,4.216567,0.122468,4.339035,0.001000,0.001000,0.002000,68.907715,0.000000,0.400000
1775016674763,4.013000,seed,0.000651,0.000233,0.000884,4.216594,0.122478,4.339072,0.002000,0.001000,0.003000,68.907715,0.000000,0.100000
1775016674806,4.056000,seed,0.000278,0.000278,0.000557,4.216606,0.122490,4.339096,0.001000,0.001000,0.002000,68.907715,0.000000,0.000000
1775016674848,4.098000,seed,0.000792,0.000278,0.001070,4.216641,0.122502,4.339143,0.003000,0.001000,0.004000,68.907715,0.000000,0.100000
1775016674892,4.142000,seed,0.000278,0.000278,0.000557,4.216652,0.122514,4.339166,0.001000,0.001000,0.002000,68.907715,0.000000,0.000000
1775016674934,4.184000,seed,0.000278,0.000278,0.000557,4.216664,0.122526,4.339190,0.001000,0.001000,0.002000,68.907715,0.000000,0.000000
1775016674976,4.226000,seed,0.000278,0.000233,0.000511,4.216676,0.122535,4.339211,0.001000,0.001000,0.002000,68.907715,0.000000,0.000000
1775016675018,4.268000,seed,0.000278,0.000233,0.000511,4.216687,0.122545,4.339233,0.001000,0.001000,0.002000,68.907715,0.000000,0.100000
1775016675060,4.310000,seed,0.000698,0.000233,0.000931,4.216717,0.122555,4.339272,0.002000,0.001000,0.003000,68.907715,0.000000,0.100000
1775016675102,4.352000,seed,0.000278,0.000233,0.000511,4.216729,0.122565,4.339293,0.001000,0.001000,0.002000,68.907715,0.000000,0.000000
1775016675144,4.394000,seed,0.000233,0.000325,0.000558,4.216738,0.122579,4.339317,0.001000,0.001000,0.002000,68.907715,0.000000,0.000000
1775016675187,4.437000,seed,0.000278,0.000233,0.000511,4.216750,0.122588,4.339339,0.001000,0.001000,0.002000,68.907715,0.000000,0.000000
1775016675229,4.479000,seed,0.000278,0.000419,0.000697,4.216762,0.122606,4.339368,0.001000,0.001000,0.002000,68.907715,0.000000,0.100000
1775016675271,4.521000,seed,0.000278,0.002701,0.002979,4.216774,0.122720,4.339494,0.001000,0.009000,0.010000,68.907715,0.000000,0.100000
1775016675313,4.563000,idle,0.006426,0.005075,0.011501,4.217044,0.122934,4.339978,0.022000,0.017000,0.039000,68.907715,0.000000,0.600000
1775016675356,4.606000,reuse,0.010663,0.000233,0.010896,4.217494,0.122943,4.340437,0.036000,0.001000,0.037000,68.907715,0.000000,0.400000
1775016675398,4.648000,reuse,0.000278,0.000233,0.000511,4.217506,0.122953,4.340459,0.001000,0.001000,0.002000,68.907715,0.000000,0.500000
1775016675440,4.690000,reuse,0.000278,0.000325,0.000604,4.217517,0.122967,4.340484,0.001000,0.001000,0.002000,68.907715,0.000000,0.700000
1775016675482,4.732000,reuse,0.000233,0.000233,0.000465,4.217527,0.122977,4.340504,0.001000,0.001000,0.002000,68.907715,0.000000,0.700000
1775016675524,4.774000,reuse,0.000278,0.000278,0.000557,4.217539,0.122988,4.340527,0.001000,0.001000,0.002000,68.907715,0.000000,0.700000
1775016675566,4.816000,reuse,0.000651,0.010942,0.011594,4.217566,0.123451,4.341017,0.002000,0.037000,0.040000,68.907715,0.000000,0.400000
1775016675608,4.858000,reuse,0.000278,0.000233,0.000511,4.217578,0.123461,4.341039,0.001000,0.001000,0.002000,68.907715,0.000000,0.300000
1775016675650,4.900000,reuse,0.000651,5.503930,5.504581,4.217606,0.358398,4.576004,0.002000,18.759000,18.761000,68.907715,0.000000,0.700000
1775016675693,4.943000,reuse,3.161281,28.224242,31.385523,4.359787,1.627810,5.987597,10.775000,96.196000,106.970000,68.907715,0.000000,0.900000
1775016675738,4.988000,reuse,3.204215,31.898497,35.102712,4.513030,3.153362,7.666391,10.921000,100.000000,119.640000,68.907715,0.000000,0.900000
1775016675786,5.036000,reuse,3.207893,18.627848,21.835741,4.655237,3.979144,8.634381,10.933000,63.489000,74.422000,68.907715,0.000000,0.900000
1775016675830,5.080000,reuse,0.003818,0.017694,0.021512,4.655401,3.979904,8.635305,0.013000,0.060000,0.073000,68.907715,2.000000,0.500000
1775016675873,5.123000,reuse,1.935660,0.005029,1.940689,4.737015,3.980116,8.717131,6.597000,0.017000,6.614000,68.907715,2.000000,0.200000
1775016675915,5.165000,reuse,2.146838,0.009778,2.156616,4.827809,3.980529,8.808339,7.317000,0.033000,7.350000,68.907715,2.000000,0.300000
1775016675958,5.208000,reuse,0.003305,0.008382,0.011687,4.827950,3.980885,8.808835,0.011000,0.029000,0.040000,68.907715,2.000000,0.300000
1775016676000,5.250000,reuse,0.002887,0.008428,0.011314,4.828072,3.981242,8.809314,0.010000,0.029000,0.039000,68.907715,2.000000,0.200000
1775016676042,5.292000,reuse,0.002840,0.008707,0.011547,4.828192,3.981611,8.809803,0.010000,0.030000,0.039000,68.907715,92.000000,0.300000
1775016676085,5.335000,reuse,0.002840,0.006146,0.008986,4.828312,3.981871,8.810184,0.010000,0.021000,0.031000,68.907715,92.000000,0.200000
1775016676127,5.377000,reuse,2.082390,0.010104,2.092494,4.921586,3.982324,8.903910,7.097000,0.034000,7.132000,68.907715,92.000000,0.500000
1775016676172,5.422000,reuse,0.003119,0.007823,0.010942,4.921721,3.982662,8.904383,0.011000,0.027000,0.037000,68.907715,92.000000,0.400000
1775016676215,5.465000,reuse,0.002607,0.007776,0.010384,4.921831,3.982991,8.904822,0.009000,0.027000,0.035000,68.907715,92.000000,0.200000
1775016676257,5.507000,reuse,0.003119,0.007171,0.010290,4.921963,3.983295,8.905258,0.011000,0.024000,0.035000,68.907715,88.000000,0.600000
1775016676300,5.550000,reuse,0.002561,0.010244,0.012805,4.922072,3.983728,8.905799,0.009000,0.035000,0.044000,68.907715,88.000000,0.400000
1775016676342,5.592000,reuse,8.415896,0.019883,8.435780,5.278762,3.984570,9.263332,28.684000,0.068000,28.751000,68.907715,88.000000,0.400000
1775016676384,5.634000,reuse,0.004423,0.020535,0.024959,5.278949,3.985440,9.264389,0.015000,0.070000,0.085000,68.907715,88.000000,0.300000
1775016676427,5.677000,reuse,0.003166,0.012619,0.015785,5.279098,3.986033,9.265131,0.011000,0.043000,0.054000,68.907715,88.000000,0.400000
1775016676474,5.724000,reuse,0.003352,0.009033,0.012385,5.279242,3.986422,9.265664,0.011000,0.031000,0.042000,68.907715,98.000000,0.300000
1775016676517,5.767000,reuse,0.003073,0.011362,0.014435,5.279382,3.986938,9.266320,0.010000,0.039000,0.049000,68.907715,98.000000,0.200000
1775016676562,5.812000,reuse,15.451386,0.012526,15.463912,5.935745,3.987470,9.923216,52.663000,0.043000,52.705000,68.907715,98.000000,0.400000
1775016676605,5.855000,reuse,0.002840,0.009080,0.011920,5.935866,3.987855,9.923720,0.010000,0.031000,0.041000,68.907715,98.000000,0.200000
1775016676647,5.897000,reuse,0.003725,0.008382,0.012107,5.936034,3.988234,9.924268,0.013000,0.029000,0.041000,68.907715,98.000000,0.300000
1775016676692,5.942000,reuse,0.003073,0.008102,0.011175,5.936164,3.988577,9.924741,0.010000,0.028000,0.038000,68.907715,98.000000,0.200000
1775016676735,5.985000,reuse,0.002980,0.007962,0.010942,5.936291,3.988915,9.925206,0.010000,0.027000,0.037000,68.907715,98.000000,0.300000
1775016676777,6.027000,reuse,0.002840,0.011175,0.014015,5.936411,3.989387,9.925798,0.010000,0.038000,0.048000,68.907715,98.000000,0.300000
1775016676819,6.069000,reuse,13.070181,0.008661,13.078842,6.490881,3.989755,10.480636,44.547000,0.030000,44.576000,68.907715,98.000000,0.300000
1775016676862,6.112000,reuse,0.003399,0.008056,0.011455,6.491025,3.990096,10.481121,0.012000,0.027000,0.039000,68.907715,98.000000,0.200000
1775016676904,6.154000,reuse,0.002840,0.008428,0.011268,6.491145,3.990453,10.481598,0.010000,0.029000,0.038000,68.907715,98.000000,0.300000
1775016676947,6.197000,reuse,0.002747,0.008009,0.010756,6.491268,3.990811,10.482079,0.009000,0.027000,0.037000,68.907715,98.000000,0.300000
1775016676991,6.241000,reuse,0.002747,0.007636,0.010383,6.491384,3.991134,10.482518,0.009000,0.026000,0.035000,68.907715,98.000000,0.300000
1775016677034,6.284000,reuse,0.002887,0.007450,0.010337,6.491507,3.991450,10.482957,0.010000,0.025000,0.035000,68.907715,98.000000,0.300000
1775016677076,6.326000,reuse,15.451479,0.008335,15.459814,7.144699,3.991803,11.136502,52.663000,0.028000,52.691000,68.907715,98.000000,0.300000
1775016677118,6.368000,reuse,0.002980,0.007730,0.010710,7.144826,3.992131,11.136956,0.010000,0.026000,0.037000,68.907715,98.000000,0.200000
1775016677161,6.411000,reuse,0.003259,0.007962,0.011221,7.144965,3.992471,11.137435,0.011000,0.027000,0.038000,68.907715,98.000000,0.300000
1775016677203,6.453000,reuse,0.002793,0.008428,0.011221,7.145083,3.992827,11.137910,0.010000,0.029000,0.038000,68.907715,98.000000,0.300000
1775016677246,6.496000,reuse,0.003166,0.007915,0.011082,7.145227,3.993187,11.138413,0.011000,0.027000,0.038000,68.907715,98.000000,0.300000
1775016677291,6.541000,reuse,0.002747,0.007544,0.010290,7.145343,3.993506,11.138849,0.009000,0.026000,0.035000,68.907715,98.000000,0.300000
1775016677334,6.584000,reuse,0.796885,0.006426,0.803311,7.179137,3.993779,11.172916,2.716000,0.022000,2.738000,68.907715,98.000000,0.400000
1775016677376,6.626000,reuse,0.005634,0.008428,0.014062,7.179376,3.994136,11.173512,0.019000,0.029000,0.048000,68.907715,98.000000,0.200000
1775016677418,6.668000,reuse,0.013317,0.008754,0.022071,7.179940,3.994507,11.174447,0.045000,0.030000,0.075000,68.907715,98.000000,0.300000
1775016677461,6.711000,reuse,0.013131,0.007450,0.020581,7.180497,3.994823,11.175319,0.045000,0.025000,0.070000,68.907715,100.000000,0.400000
1775016677503,6.753000,reuse,0.002747,0.007730,0.010476,7.180613,3.995150,11.175763,0.009000,0.026000,0.036000,68.907715,100.000000,0.400000
1775016677545,6.795000,reuse,0.002701,0.007124,0.009825,7.180728,3.995451,11.176179,0.009000,0.024000,0.033000,68.907715,100.000000,0.600000
1775016677588,6.838000,reuse,0.002654,0.008474,0.011128,7.180840,3.995809,11.176649,0.009000,0.029000,0.038000,68.907715,100.000000,0.500000
1775016677630,6.880000,reuse,6.786314,0.009359,6.795673,7.470166,3.996209,11.466375,23.130000,0.032000,23.161000,68.907715,97.000000,0.600000
1775016677673,6.923000,reuse,0.002887,0.007497,0.010384,7.470291,3.996531,11.466822,0.010000,0.026000,0.035000,68.907715,97.000000,0.400000
1775016677716,6.966000,reuse,0.002561,0.007776,0.010337,7.470399,3.996860,11.467259,0.009000,0.027000,0.035000,68.907715,97.000000,0.300000
1775016677758,7.008000,reuse,0.002980,0.006705,0.009686,7.470525,3.997144,11.467670,0.010000,0.023000,0.033000,68.907715,97.000000,0.300000
1775016677800,7.050000,reuse,0.002701,0.006752,0.009453,7.470640,3.997430,11.468070,0.009000,0.023000,0.032000,68.907715,97.000000,0.200000
1775016677843,7.093000,reuse,0.002421,0.008242,0.010663,7.470742,3.997779,11.468521,0.008000,0.028000,0.036000,68.907715,98.000000,0.300000
1775016677885,7.135000,reuse,0.002467,0.007450,0.009917,7.470846,3.998094,11.468940,0.008000,0.025000,0.034000,68.907715,98.000000,0.200000
1775016677927,7.177000,reuse,0.003492,0.007311,0.010803,7.470998,3.998412,11.469410,0.012000,0.025000,0.037000,68.907715,98.000000,0.400000
1775016677971,7.221000,reuse,0.002607,0.007915,0.010523,7.471111,3.998754,11.469865,0.009000,0.027000,0.036000,68.907715,98.000000,0.300000
1775016678014,7.264000,reuse,0.002467,0.007450,0.009917,7.471215,3.999069,11.470285,0.008000,0.025000,0.034000,68.907715,98.000000,0.300000
1775016678056,7.306000,reuse,0.002793,0.008195,0.010988,7.471334,3.999416,11.470750,0.010000,0.028000,0.037000,68.907715,100.000000,0.200000
1775016678099,7.349000,reuse,0.002421,0.007403,0.009825,7.471436,3.999730,11.471166,0.008000,0.025000,0.033000,68.907715,100.000000,0.400000
1775016678141,7.391000,reuse,0.002561,0.007544,0.010104,7.471545,4.000049,11.471594,0.009000,0.026000,0.034000,68.907715,100.000000,0.300000
1775016678183,7.433000,reuse,0.002467,0.007636,0.010103,7.471649,4.000372,11.472021,0.008000,0.026000,0.034000,68.907715,100.000000,0.200000
1775016678226,7.476000,reuse,0.002561,0.013829,0.016390,7.471757,4.000957,11.472714,0.009000,0.047000,0.056000,68.907715,100.000000,0.300000
1775016678268,7.518000,reuse,10.524224,0.006612,10.530836,7.950258,4.001258,11.951516,35.869000,0.023000,35.892000,68.907715,98.000000,0.300000
1775016678314,7.564000,reuse,0.002607,0.005727,0.008334,7.950371,4.001505,11.951876,0.009000,0.020000,0.028000,68.907715,98.000000,0.300000
1775016678357,7.607000,reuse,0.003026,0.006379,0.009405,7.950499,4.001775,11.952275,0.010000,0.022000,0.032000,68.907715,98.000000,0.300000
1775016678399,7.649000,reuse,0.002421,0.009453,0.011874,7.950602,4.002176,11.952778,0.008000,0.032000,0.040000,68.907715,98.000000,0.200000
1775016678441,7.691000,reuse,0.003073,0.017881,0.020954,7.950732,4.002934,11.953666,0.010000,0.061000,0.071000,68.907715,98.000000,0.400000
1775016678484,7.734000,reuse,0.003446,0.014761,0.018207,7.950878,4.003558,11.954436,0.012000,0.050000,0.062000,68.907715,98.000000,0.300000
1775016678526,7.776000,reuse,0.002421,0.006891,0.009313,7.950984,4.003860,11.954844,0.008000,0.023000,0.032000,68.907715,98.000000,0.400000
1775016678570,7.820000,reuse,0.002561,0.012060,0.014621,7.951099,4.004400,11.955499,0.009000,0.041000,0.050000,68.907715,98.000000,0.300000
1775016678615,7.865000,reuse,0.001908,0.007403,0.009312,7.951179,4.004714,11.955894,0.007000,0.025000,0.032000,68.907715,98.000000,0.300000
1775016678657,7.907000,reuse,0.002840,0.006985,0.009825,7.951302,4.005017,11.956319,0.010000,0.024000,0.033000,68.907715,100.000000,0.200000
1775016678700,7.950000,reuse,0.002467,0.006845,0.009312,7.951407,4.005306,11.956713,0.008000,0.023000,0.032000,68.907715,100.000000,0.400000
