ts_unix_ms,t_ms,pcie_link_gen,pcie_link_width,pcie_link_ref_GiB_s,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,pcie_tx_peak_util_pct,pcie_rx_peak_util_pct,pcie_total_peak_util_pct,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,util_gpu_pct,util_mem_pct,gpu_mem_used_GiB,gpu_mem_total_GiB,gpu_mem_used_pct,sm_clock_mhz,mem_clock_mhz,power_w,cpu_util_pct,cpu_mem_used_GiB,cpu_mem_avail_GiB,cpu_mem_used_pct
1775014611699,422,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.002,0.002,0.003,0.000147,0.000124,0.000271,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.000,26.856541,224.557259,10.700
1775014611742,464,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.002,0.002,0.003,0.000159,0.000136,0.000295,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.000,26.856541,224.557259,10.700
1775014611784,506,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.002,0.002,0.003,0.000170,0.000146,0.000316,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.100,26.856541,224.557259,10.700
1775014611826,548,4,16,29.340386,0.000278,0.000558,0.000836,0.001,0.002,0.003,0.002,0.002,0.003,0.000182,0.000170,0.000352,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.000,26.855221,224.558578,10.700
1775014611869,591,4,16,29.340386,0.000558,0.000233,0.000791,0.002,0.001,0.003,0.002,0.002,0.003,0.000206,0.000180,0.000386,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.000,26.853462,224.560337,10.700
1775014611912,634,4,16,29.340386,0.003166,0.000745,0.003911,0.011,0.003,0.013,0.011,0.003,0.013,0.000340,0.000211,0.000551,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.100,26.853462,224.560337,10.700
1775014611954,676,4,16,29.340386,0.005029,0.000233,0.005261,0.017,0.001,0.018,0.017,0.003,0.018,0.000552,0.000221,0.000773,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.000,26.852859,224.560940,10.700
1775014611996,718,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.003,0.018,0.000564,0.000233,0.000797,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.100,26.852859,224.560940,10.700
1775014612038,761,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.017,0.003,0.018,0.000575,0.000247,0.000822,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.000,26.852859,224.560940,10.700
1775014612081,803,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.003,0.018,0.000587,0.000258,0.000846,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.000,26.852859,224.560940,10.700
1775014612123,845,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.003,0.018,0.000599,0.000268,0.000867,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.000,26.852859,224.560940,10.700
1775014612165,887,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,0.017,0.003,0.018,0.000626,0.000278,0.000904,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.100,26.852341,224.561459,10.700
1775014612207,930,4,16,29.340386,0.000278,0.002747,0.003025,0.001,0.009,0.010,0.017,0.009,0.018,0.000638,0.000394,0.001032,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.200,26.859993,224.553806,10.700
1775014612249,972,4,16,29.340386,0.001257,0.004097,0.005354,0.004,0.014,0.018,0.017,0.014,0.018,0.000693,0.000573,0.001266,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.400,26.866718,224.547081,10.700
1775014612293,1015,4,16,29.340386,0.000233,0.000233,0.000465,0.001,0.001,0.002,0.017,0.014,0.018,0.000703,0.000583,0.001285,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.200,26.873447,224.540352,10.700
1775014612335,1058,4,16,29.340386,0.000233,0.000325,0.000558,0.001,0.001,0.002,0.017,0.014,0.018,0.000713,0.000596,0.001309,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.200,26.881138,224.532661,10.700
1775014612377,1100,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.018,0.000725,0.000606,0.001331,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,7.800,26.882099,224.531700,10.700
1775014612420,1142,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.018,0.000736,0.000618,0.001354,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,16.600,26.886906,224.526894,10.700
1775014612462,1184,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,0.017,0.014,0.018,0.000764,0.000628,0.001391,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,16.600,26.969578,224.444221,10.700
1775014612504,1226,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.018,0.000776,0.000637,0.001413,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,4.000,26.998028,224.415771,10.700
1775014612546,1269,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.017,0.014,0.018,0.000807,0.000650,0.001457,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.600,27.013889,224.399910,10.700
1775014612591,1314,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.018,0.000819,0.000660,0.001479,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.600,27.037922,224.375877,10.800
1775014612633,1356,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.018,0.000830,0.000672,0.001502,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.600,27.033955,224.379845,10.800
1775014612676,1398,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.018,0.000842,0.000681,0.001524,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.056606,224.357193,10.800
1775014612718,1440,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.018,0.000854,0.000693,0.001547,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.100,27.050182,224.363617,10.800
1775014612759,1481,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,0.017,0.014,0.018,0.000881,0.000703,0.001584,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.400,27.065083,224.348717,10.800
1775014612801,1523,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.018,0.000892,0.000712,0.001605,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.060749,224.353050,10.800
1775014612842,1564,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.018,0.000904,0.000724,0.001628,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.064835,224.348965,10.800
1775014612883,1605,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.018,0.000915,0.000735,0.001651,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.200,27.073006,224.340794,10.800
1775014612924,1647,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.018,0.000927,0.000747,0.001674,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.078773,224.335026,10.800
1775014612966,1688,4,16,29.340386,0.004796,0.000792,0.005588,0.016,0.003,0.019,0.017,0.014,0.019,0.001125,0.000780,0.001905,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.082375,224.331425,10.800
1775014613007,1729,4,16,29.340386,0.004703,0.000233,0.004935,0.016,0.001,0.017,0.017,0.014,0.019,0.001319,0.000789,0.002109,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.086700,224.327099,10.800
1775014613048,1771,4,16,29.340386,0.000792,0.000325,0.001117,0.003,0.001,0.004,0.017,0.014,0.019,0.001354,0.000803,0.002157,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.200,27.090546,224.323254,10.800
1775014613092,1814,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.001367,0.000815,0.002182,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.400,27.090786,224.323013,10.800
1775014613133,1855,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.001381,0.000826,0.002207,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.200,27.091267,224.322533,10.800
1775014613174,1896,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.019,0.001392,0.000838,0.002230,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.098957,224.314842,10.800
1775014613216,1938,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.019,0.001404,0.000849,0.002253,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.098957,224.314842,10.800
1775014613257,1979,4,16,29.340386,0.000698,0.002793,0.003491,0.002,0.010,0.012,0.017,0.014,0.019,0.001432,0.000965,0.002397,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.106888,224.306911,10.800
1775014613298,2020,4,16,29.340386,0.000884,0.004190,0.005075,0.003,0.014,0.017,0.017,0.014,0.019,0.001469,0.001138,0.002607,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.106884,224.306915,10.800
1775014613339,2062,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.001480,0.001151,0.002632,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.113972,224.299828,10.800
1775014613381,2103,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.001492,0.001161,0.002653,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.113972,224.299828,10.800
1775014613422,2144,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.001503,0.001171,0.002674,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.117367,224.296432,10.800
1775014613463,2186,4,16,29.340386,0.000651,0.000278,0.000930,0.002,0.001,0.003,0.017,0.014,0.019,0.001530,0.001182,0.002712,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.117367,224.296432,10.800
1775014613505,2227,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.019,0.001542,0.001194,0.002735,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.120533,224.293266,10.800
1775014613546,2268,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.019,0.001553,0.001205,0.002758,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.131580,224.282219,10.800
1775014613587,2310,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.001565,0.001215,0.002780,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.133503,224.280296,10.800
1775014613629,2351,4,16,29.340386,0.000278,0.000419,0.000697,0.001,0.001,0.002,0.017,0.014,0.019,0.001576,0.001232,0.002809,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.200,27.139751,224.274048,10.800
1775014613670,2393,4,16,29.340386,0.000605,0.000278,0.000883,0.002,0.001,0.003,0.017,0.014,0.019,0.001602,0.001244,0.002845,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.400,27.143692,224.270107,10.800
1775014613712,2434,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.001613,0.001253,0.002867,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.148258,224.265541,10.800
1775014613753,2476,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,0.017,0.014,0.019,0.001642,0.001263,0.002905,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.148018,224.265781,10.800
1775014613795,2517,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.019,0.001654,0.001275,0.002928,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.148407,224.265392,10.800
1775014613836,2558,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.001665,0.001288,0.002953,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.148182,224.265617,10.800
1775014613877,2600,4,16,29.340386,0.000325,0.000233,0.000558,0.001,0.001,0.002,0.017,0.014,0.019,0.001678,0.001298,0.002976,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.148895,224.264904,10.800
1775014613919,2641,4,16,29.340386,0.000325,0.000233,0.000558,0.001,0.001,0.002,0.017,0.014,0.019,0.001692,0.001307,0.002999,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.149376,224.264423,10.800
1775014613960,2682,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.017,0.014,0.019,0.001721,0.001319,0.003039,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.150337,224.263462,10.800
1775014614001,2724,4,16,29.340386,0.003166,0.000745,0.003911,0.011,0.003,0.013,0.017,0.014,0.019,0.001852,0.001349,0.003201,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.150097,224.263702,10.800
1775014614043,2765,4,16,29.340386,0.004703,0.000325,0.005028,0.016,0.001,0.017,0.017,0.014,0.019,0.002046,0.001363,0.003409,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.156002,224.257797,10.800
1775014614084,2806,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.002058,0.001373,0.003430,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.156002,224.257797,10.800
1775014614125,2848,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.002071,0.001384,0.003455,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.156002,224.257797,10.800
1775014614167,2889,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.017,0.014,0.019,0.002101,0.001396,0.003497,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,27.156002,224.257797,10.800
1775014614209,2931,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.002112,0.001405,0.003518,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.156002,224.257797,10.800
1775014614250,2973,4,16,29.340386,0.000837,0.000278,0.001116,0.003,0.001,0.004,0.017,0.014,0.019,0.002149,0.001418,0.003566,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.400,27.156002,224.257797,10.800
1775014614294,3016,4,16,29.340386,0.000278,0.002793,0.003072,0.001,0.010,0.010,0.017,0.014,0.019,0.002160,0.001533,0.003693,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.155796,224.258003,10.800
1775014614335,3057,4,16,29.340386,0.000837,0.004237,0.005075,0.003,0.014,0.017,0.017,0.014,0.019,0.002195,0.001708,0.003903,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.156277,224.257523,10.800
1775014614376,3099,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.002206,0.001718,0.003924,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.163967,224.249832,10.800
1775014614418,3140,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.002220,0.001729,0.003949,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,27.161877,224.251923,10.800
1775014614459,3181,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.017,0.014,0.019,0.002249,0.001741,0.003989,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.164040,224.249760,10.800
1775014614500,3223,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.002262,0.001752,0.004014,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.166409,224.247391,10.800
1775014614542,3264,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.002274,0.001766,0.004039,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.170254,224.243546,10.800
1775014614583,3305,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.002285,0.001775,0.004060,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,27.171215,224.242584,10.800
1775014614624,3347,4,16,29.340386,0.000325,0.000233,0.000558,0.001,0.001,0.002,0.017,0.014,0.019,0.002298,0.001785,0.004083,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.400,27.177437,224.236362,10.800
1775014614666,3388,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.017,0.014,0.019,0.002327,0.001796,0.004124,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.700,27.193264,224.220535,10.800
1775014614707,3429,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.002341,0.001808,0.004149,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.600,27.184292,224.229507,10.800
1775014614748,3471,4,16,29.340386,0.001257,0.000278,0.001535,0.004,0.001,0.005,0.017,0.014,0.019,0.002395,0.001820,0.004215,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.400,27.180592,224.233208,10.800
1775014614791,3514,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.019,0.002406,0.001831,0.004238,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,27.179428,224.234371,10.800
1775014614833,3555,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.002418,0.001845,0.004263,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,27.179428,224.234371,10.800
1775014614874,3596,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.002431,0.001856,0.004288,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,27.179428,224.234371,10.800
1775014614915,3638,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.002445,0.001868,0.004313,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,27.179428,224.234371,10.800
1775014614957,3679,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.017,0.014,0.019,0.002474,0.001879,0.004353,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,27.179428,224.234371,10.800
1775014614998,3720,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.019,0.002485,0.001891,0.004376,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,27.190636,224.223164,10.800
1775014615039,3762,4,16,29.340386,0.000278,0.002840,0.003119,0.001,0.010,0.011,0.017,0.014,0.019,0.002497,0.002008,0.004505,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.400,27.187263,224.226536,10.800
1775014615081,3803,4,16,29.340386,0.000884,0.004097,0.004981,0.003,0.014,0.017,0.017,0.014,0.019,0.002533,0.002178,0.004711,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,27.178570,224.235229,10.800
1775014615122,3844,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.002545,0.002187,0.004732,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,27.178570,224.235229,10.800
1775014615163,3886,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.017,0.014,0.019,0.002574,0.002199,0.004772,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,27.178013,224.235786,10.800
1775014615205,3927,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.019,0.002585,0.002210,0.004795,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,27.178013,224.235786,10.800
1775014615246,3968,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.017,0.014,0.019,0.002597,0.002224,0.004820,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,27.178013,224.235786,10.800
1775014615287,4010,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.002608,0.002233,0.004841,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,27.178005,224.235794,10.800
1775014615329,4051,4,16,29.340386,0.000278,0.000465,0.000744,0.001,0.002,0.003,0.017,0.014,0.019,0.002620,0.002253,0.004873,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,27.178005,224.235794,10.800
1775014615370,4093,4,16,29.340386,0.003492,0.000792,0.004284,0.012,0.003,0.015,0.017,0.014,0.019,0.002765,0.002286,0.005051,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,27.178005,224.235794,10.800
1775014615412,4134,4,16,29.340386,0.004796,0.000278,0.005075,0.016,0.001,0.017,0.017,0.014,0.019,0.002963,0.002297,0.005261,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,27.178005,224.235794,10.800
1775014615453,4176,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.017,0.014,0.019,0.002992,0.002309,0.005301,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,27.177765,224.236034,10.800
1775014615495,4217,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.017,0.014,0.019,0.003004,0.002320,0.005324,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,27.193146,224.220654,10.800
1775014615536,4258,4,16,29.340386,0.000325,0.000325,0.000650,0.001,0.001,0.002,0.017,0.014,0.019,0.003017,0.002334,0.005351,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.208160,224.205639,10.800
1775014615577,4300,4,16,29.340386,0.000325,0.000233,0.000558,0.001,0.001,0.002,0.017,0.014,0.019,0.003031,0.002343,0.005374,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.249977,224.163822,10.800
1775014615619,4341,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.017,0.014,0.019,0.003042,0.002353,0.005395,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.257668,224.156132,10.800
1775014615660,4382,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,0.017,0.014,0.019,0.003071,0.002363,0.005434,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,27.288429,224.125370,10.900
