ts_unix_ms,t_since_start_s,phase,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775015851047,0.676000,seed,0.002607,0.007730,0.010337,1.482546,0.051532,1.534078,0.009000,0.026000,0.035000,68.866699,98.000000,0.300000
1775015851089,0.718000,seed,0.003026,0.007636,0.010662,1.482674,0.051856,1.534530,0.010000,0.026000,0.036000,68.866699,98.000000,0.200000
1775015851131,0.760000,seed,0.002514,0.007450,0.009964,1.482781,0.052171,1.534951,0.009000,0.025000,0.034000,68.866699,98.000000,0.300000
1775015851174,0.803000,seed,0.002561,0.008521,0.011082,1.482890,0.052533,1.535422,0.009000,0.029000,0.038000,68.866699,98.000000,0.400000
1775015851216,0.845000,seed,8.192891,0.008894,8.201785,1.829922,0.052909,1.882831,27.924000,0.030000,27.954000,68.866699,98.000000,0.200000
1775015851259,0.888000,seed,0.003073,0.008382,0.011455,1.830052,0.053265,1.883317,0.010000,0.029000,0.039000,68.866699,98.000000,0.200000
1775015851301,0.930000,seed,0.003119,0.011642,0.014761,1.830187,0.053769,1.883957,0.011000,0.040000,0.050000,68.866699,98.000000,0.400000
1775015851344,0.973000,seed,0.006193,0.013084,0.019278,1.830449,0.054323,1.884772,0.021000,0.045000,0.066000,68.866699,98.000000,0.400000
1775015851387,1.016000,seed,0.010756,0.009406,0.020163,1.830906,0.054723,1.885629,0.037000,0.032000,0.069000,68.866699,98.000000,0.200000
1775015851429,1.058000,seed,10.028155,0.010524,10.038679,2.255603,0.055168,2.310771,34.179000,0.036000,34.215000,68.866699,98.000000,0.300000
1775015851471,1.100000,seed,0.002980,0.008707,0.011687,2.255729,0.055538,2.311268,0.010000,0.030000,0.040000,68.866699,98.000000,0.400000
1775015851514,1.143000,seed,0.002887,0.007730,0.010616,2.255852,0.055866,2.311718,0.010000,0.026000,0.036000,68.866699,98.000000,0.200000
1775015851556,1.185000,seed,0.002840,0.007683,0.010523,2.255972,0.056192,2.312165,0.010000,0.026000,0.036000,68.866699,98.000000,0.300000
1775015851599,1.228000,seed,0.003166,0.007869,0.011035,2.256107,0.056526,2.312633,0.011000,0.027000,0.038000,68.866699,98.000000,0.300000
1775015851641,1.270000,seed,0.002701,0.007403,0.010104,2.256221,0.056839,2.313060,0.009000,0.025000,0.034000,68.866699,98.000000,0.200000
1775015851684,1.313000,seed,15.468150,0.007589,15.475739,3.434718,0.057417,3.492135,52.720000,0.026000,52.746000,68.866699,100.000000,0.400000
1775015851760,1.389000,seed,0.002747,0.007497,0.010243,3.434835,0.057736,3.492571,0.009000,0.026000,0.035000,68.866699,100.000000,0.200000
1775015851802,1.431000,seed,0.003026,0.007776,0.010802,3.434969,0.058081,3.493050,0.010000,0.027000,0.037000,68.866699,100.000000,0.400000
1775015851847,1.476000,seed,0.002514,0.007636,0.010150,3.435076,0.058405,3.493481,0.009000,0.026000,0.035000,68.866699,100.000000,0.200000
1775015851889,1.518000,seed,0.003073,0.007403,0.010476,3.435207,0.058721,3.493927,0.010000,0.025000,0.036000,68.866699,98.000000,0.300000
1775015851932,1.561000,seed,0.002561,0.011967,0.014527,3.435315,0.059227,3.494542,0.009000,0.041000,0.050000,68.866699,98.000000,0.200000
1775015851974,1.603000,seed,0.002514,0.007636,0.010150,3.435422,0.059552,3.494974,0.009000,0.026000,0.035000,68.866699,98.000000,0.200000
1775015852017,1.646000,seed,0.002561,0.007869,0.010429,3.435530,0.059885,3.495416,0.009000,0.027000,0.036000,68.866699,98.000000,0.300000
1775015852059,1.688000,seed,0.002467,0.012107,0.014574,3.435635,0.060398,3.496033,0.008000,0.041000,0.050000,68.866699,98.000000,0.300000
1775015852101,1.730000,seed,0.002840,0.006985,0.009825,3.435767,0.060722,3.496489,0.010000,0.024000,0.033000,68.866699,98.000000,0.300000
1775015852148,1.777000,seed,0.002561,0.007544,0.010104,3.435875,0.061041,3.496916,0.009000,0.026000,0.034000,68.866699,98.000000,0.200000
1775015852190,1.819000,seed,0.003305,0.013131,0.016437,3.436017,0.061604,3.497621,0.011000,0.045000,0.056000,68.866699,98.000000,0.300000
1775015852233,1.862000,seed,14.162621,0.007544,14.170165,4.035459,0.061924,4.097383,48.270000,0.026000,48.296000,68.866699,98.000000,0.300000
1775015852275,1.904000,seed,0.002421,0.007730,0.010151,4.035562,0.062251,4.097813,0.008000,0.026000,0.035000,68.866699,98.000000,0.300000
1775015852318,1.947000,seed,0.002793,0.006006,0.008800,4.035680,0.062506,4.098186,0.010000,0.020000,0.030000,68.866699,98.000000,0.400000
1775015852360,1.989000,seed,0.002281,0.010244,0.012526,4.035777,0.062939,4.098716,0.008000,0.035000,0.043000,68.866699,98.000000,0.600000
1775015852402,2.031000,seed,0.006659,0.013829,0.020488,4.036102,0.063614,4.099716,0.023000,0.047000,0.070000,68.866699,98.000000,0.600000
1775015852451,2.080000,seed,0.007497,0.010477,0.017974,4.036419,0.064058,4.100477,0.026000,0.036000,0.061000,68.866699,98.000000,0.600000
1775015852493,2.122000,seed,0.002793,0.010151,0.012944,4.036544,0.064510,4.101053,0.010000,0.035000,0.044000,68.866699,100.000000,0.700000
1775015852538,2.167000,seed,0.749901,0.006473,0.756373,4.068408,0.064785,4.133192,2.556000,0.022000,2.578000,68.866699,100.000000,0.700000
1775015852580,2.209000,seed,0.002142,0.007823,0.009965,4.068499,0.065117,4.133616,0.007000,0.027000,0.034000,68.866699,100.000000,0.900000
1775015852623,2.252000,seed,0.002188,0.006798,0.008986,4.068591,0.065404,4.133996,0.007000,0.023000,0.031000,68.866699,100.000000,0.600000
1775015852665,2.294000,seed,0.002467,0.007730,0.010197,4.068701,0.065749,4.134450,0.008000,0.026000,0.035000,68.866699,98.000000,0.600000
1775015852710,2.339000,seed,0.002561,0.006518,0.009079,4.068811,0.066027,4.134837,0.009000,0.022000,0.031000,68.866699,98.000000,0.600000
1775015852752,2.381000,seed,0.002281,0.006053,0.008334,4.068906,0.066280,4.135186,0.008000,0.021000,0.028000,68.866699,98.000000,0.500000
1775015852794,2.423000,seed,0.002561,0.006286,0.008846,4.069014,0.066546,4.135561,0.009000,0.021000,0.030000,68.866699,98.000000,0.600000
1775015852837,2.466000,seed,15.450873,0.007915,15.458789,4.723567,0.066882,4.790448,52.661000,0.027000,52.688000,68.866699,98.000000,0.300000
1775015852879,2.508000,seed,0.002234,0.006938,0.009172,4.723661,0.067176,4.790837,0.008000,0.024000,0.031000,68.866699,98.000000,0.200000
1775015852921,2.550000,seed,0.002375,0.007077,0.009452,4.723762,0.067475,4.791237,0.008000,0.024000,0.032000,68.866699,98.000000,0.400000
1775015852964,2.593000,seed,0.002142,0.007497,0.009639,4.723853,0.067796,4.791649,0.007000,0.026000,0.033000,68.866699,98.000000,0.300000
1775015853006,2.635000,seed,0.002234,0.006659,0.008893,4.723949,0.068082,4.792032,0.008000,0.023000,0.030000,68.866699,98.000000,0.200000
1775015853049,2.678000,seed,0.002048,0.007077,0.009126,4.724036,0.068381,4.792417,0.007000,0.024000,0.031000,68.866699,98.000000,0.400000
1775015853092,2.721000,seed,0.002328,0.006891,0.009219,4.724135,0.068674,4.792809,0.008000,0.023000,0.031000,68.866699,100.000000,0.300000
1775015853134,2.763000,seed,0.002095,0.011595,0.013690,4.724224,0.069165,4.793388,0.007000,0.040000,0.047000,68.866699,100.000000,0.200000
1775015853177,2.806000,seed,0.002234,0.006565,0.008800,4.724319,0.069445,4.793763,0.008000,0.022000,0.030000,68.866699,100.000000,0.500000
1775015853219,2.848000,seed,0.002095,0.005634,0.007730,4.724408,0.069683,4.794091,0.007000,0.019000,0.026000,68.866699,100.000000,0.300000
1775015853261,2.890000,seed,0.002467,0.005820,0.008287,4.724513,0.069931,4.794444,0.008000,0.020000,0.028000,68.866699,100.000000,0.200000
1775015853304,2.933000,seed,0.002561,0.006938,0.009499,4.724623,0.070230,4.794853,0.009000,0.024000,0.032000,68.866699,98.000000,0.300000
1775015853347,2.976000,seed,0.002002,0.006053,0.008055,4.724708,0.070487,4.795194,0.007000,0.021000,0.027000,68.866699,98.000000,0.300000
1775015853389,3.018000,seed,0.002793,0.005867,0.008660,4.724826,0.070735,4.795562,0.010000,0.020000,0.030000,68.866699,98.000000,0.200000
1775015853432,3.061000,seed,0.004982,0.009778,0.014760,4.725037,0.071150,4.796187,0.017000,0.033000,0.050000,68.866699,98.000000,0.400000
1775015853474,3.103000,seed,0.010291,0.017835,0.028126,4.725473,0.071905,4.797379,0.035000,0.061000,0.096000,68.866699,100.000000,0.400000
1775015853517,3.146000,seed,0.015832,0.026402,0.042234,4.726147,0.073029,4.799177,0.054000,0.090000,0.144000,68.866699,100.000000,0.400000
1775015853559,3.188000,seed,0.009033,0.027241,0.036274,4.726531,0.074187,4.800718,0.031000,0.093000,0.124000,68.866699,100.000000,0.400000
1775015853602,3.231000,seed,0.009499,0.027334,0.036833,4.726945,0.075377,4.802321,0.032000,0.093000,0.126000,68.866699,100.000000,0.300000
1775015853645,3.274000,seed,0.009173,0.026217,0.035390,4.727334,0.076490,4.803825,0.031000,0.089000,0.121000,68.866699,100.000000,0.400000
1775015853688,3.317000,seed,0.010524,0.010710,0.021234,4.727794,0.076958,4.804753,0.036000,0.037000,0.072000,68.866699,98.000000,0.400000
1775015853731,3.360000,seed,0.000278,0.000278,0.000557,4.727806,0.076970,4.804776,0.001000,0.001000,0.002000,68.866699,98.000000,0.100000
1775015853774,3.403000,seed,0.000278,0.000278,0.000557,4.727818,0.076982,4.804800,0.001000,0.001000,0.002000,68.866699,98.000000,0.100000
1775015853816,3.445000,seed,0.000278,0.000233,0.000511,4.727830,0.076992,4.804821,0.001000,0.001000,0.002000,68.866699,98.000000,0.000000
1775015853858,3.487000,seed,0.000278,0.000278,0.000557,4.727841,0.077003,4.804845,0.001000,0.001000,0.002000,68.866699,98.000000,0.100000
1775015853900,3.529000,seed,0.012898,0.000278,0.013177,4.728771,0.077023,4.805794,0.044000,0.001000,0.045000,68.866699,12.000000,0.100000
1775015853972,3.601000,seed,0.000233,0.000325,0.000558,4.728781,0.077037,4.805818,0.001000,0.001000,0.002000,68.866699,12.000000,0.100000
1775015854014,3.643000,seed,0.000325,0.000278,0.000604,4.728794,0.077049,4.805843,0.001000,0.001000,0.002000,68.866699,12.000000,0.000000
1775015854057,3.686000,seed,0.000278,0.000278,0.000557,4.728806,0.077061,4.805867,0.001000,0.001000,0.002000,68.866699,12.000000,0.100000
1775015854099,3.728000,seed,0.014714,0.000278,0.014993,4.729929,0.077082,4.807011,0.050000,0.001000,0.051000,68.866699,0.000000,0.100000
1775015854175,3.804000,seed,0.000278,0.000278,0.000557,4.729941,0.077094,4.807034,0.001000,0.001000,0.002000,68.866699,0.000000,0.000000
1775015854217,3.846000,seed,0.000278,0.000233,0.000511,4.729952,0.077104,4.807056,0.001000,0.001000,0.002000,68.866699,0.000000,0.100000
1775015854259,3.888000,seed,0.000278,0.000233,0.000511,4.729964,0.077113,4.807078,0.001000,0.001000,0.002000,68.866699,0.000000,0.100000
1775015854302,3.931000,seed,0.000605,0.000233,0.000837,4.729990,0.077123,4.807114,0.002000,0.001000,0.003000,68.866699,0.000000,0.000000
1775015854345,3.974000,seed,0.000278,0.000233,0.000511,4.730002,0.077133,4.807135,0.001000,0.001000,0.002000,68.866699,0.000000,0.100000
1775015854387,4.016000,seed,0.000651,0.000278,0.000930,4.730029,0.077145,4.807174,0.002000,0.001000,0.003000,68.866699,0.000000,0.000000
1775015854429,4.058000,seed,0.000278,0.000233,0.000511,4.730041,0.077155,4.807196,0.001000,0.001000,0.002000,68.866699,0.000000,0.000000
1775015854471,4.100000,seed,0.003073,0.004051,0.007124,4.730171,0.077325,4.807496,0.010000,0.014000,0.024000,68.866699,0.000000,0.100000
1775015854513,4.142000,seed,0.005122,0.006473,0.011595,4.730387,0.077598,4.807985,0.017000,0.022000,0.040000,68.866699,0.000000,0.100000
1775015854555,4.184000,seed,0.000837,0.003958,0.004795,4.730422,0.077765,4.808187,0.003000,0.013000,0.016000,68.866699,0.000000,0.000000
1775015854598,4.227000,seed,0.000651,0.000278,0.000930,4.730449,0.077777,4.808226,0.002000,0.001000,0.003000,68.866699,0.000000,0.200000
1775015854640,4.269000,seed,0.000278,0.000233,0.000511,4.730461,0.077787,4.808248,0.001000,0.001000,0.002000,68.866699,0.000000,0.200000
1775015854682,4.311000,seed,0.000978,0.000278,0.001256,4.730505,0.077799,4.808304,0.003000,0.001000,0.004000,68.866699,0.000000,0.300000
1775015854726,4.355000,seed,0.000278,0.000233,0.000511,4.730517,0.077809,4.808326,0.001000,0.001000,0.002000,68.866699,0.000000,0.400000
1775015854769,4.398000,seed,0.000278,0.000325,0.000604,4.730528,0.077823,4.808351,0.001000,0.001000,0.002000,68.866699,0.000000,0.100000
1775015854811,4.440000,seed,0.000278,0.000233,0.000511,4.730540,0.077833,4.808373,0.001000,0.001000,0.002000,68.866699,0.000000,0.000000
1775015854853,4.482000,seed,0.000278,0.000233,0.000511,4.730552,0.077842,4.808394,0.001000,0.001000,0.002000,68.866699,0.000000,0.100000
1775015854895,4.524000,seed,0.000698,0.000233,0.000931,4.730581,0.077852,4.808433,0.002000,0.001000,0.003000,68.866699,0.000000,0.100000
1775015854937,4.566000,idle,0.000278,0.000233,0.000511,4.730593,0.077862,4.808455,0.001000,0.001000,0.002000,68.866699,0.000000,0.400000
1775015854979,4.608000,reuse,0.000278,0.000278,0.000557,4.730605,0.077874,4.808478,0.001000,0.001000,0.002000,68.866699,0.000000,0.300000
1775015855021,4.650000,reuse,0.000278,0.000278,0.000557,4.730616,0.077885,4.808502,0.001000,0.001000,0.002000,68.866699,0.000000,0.400000
1775015855063,4.692000,reuse,0.000278,0.000278,0.000557,4.730628,0.077897,4.808525,0.001000,0.001000,0.002000,68.866699,0.000000,0.300000
1775015855105,4.734000,reuse,0.001490,0.000278,0.001768,4.730692,0.077909,4.808601,0.005000,0.001000,0.006000,68.866699,0.000000,0.300000
1775015855148,4.777000,reuse,0.000278,0.000233,0.000511,4.730704,0.077919,4.808622,0.001000,0.001000,0.002000,68.866699,0.000000,0.200000
1775015855190,4.819000,reuse,0.163260,27.631316,27.794577,4.737950,1.304286,6.042235,0.556000,94.175000,94.731000,68.866699,0.000000,0.500000
1775015855235,4.864000,reuse,3.198022,27.915090,31.113111,4.880763,2.550881,7.431644,10.900000,95.142000,106.042000,68.866699,0.000000,0.600000
1775015855279,4.908000,reuse,3.167241,32.608955,35.776196,5.033609,4.124545,9.158154,10.795000,100.000000,121.935000,68.866699,48.000000,0.300000
1775015855327,4.956000,reuse,2.638856,0.017648,2.656504,5.146559,4.125300,9.271859,8.994000,0.060000,9.054000,68.866699,48.000000,0.300000
1775015855370,4.999000,reuse,0.005075,0.016950,0.022025,5.146774,4.126018,9.272792,0.017000,0.058000,0.075000,68.866699,48.000000,0.200000
1775015855413,5.042000,reuse,0.498909,13.473164,13.972073,5.168379,4.709463,9.877842,1.700000,45.920000,47.621000,68.866699,48.000000,0.200000
1775015855456,5.085000,reuse,0.003166,0.008941,0.012107,5.168513,4.709843,9.878357,0.011000,0.030000,0.041000,68.866699,48.000000,0.300000
1775015855499,5.128000,reuse,0.003305,0.011222,0.014527,5.168654,4.710321,9.878975,0.011000,0.038000,0.050000,68.866699,48.000000,0.300000
1775015855541,5.170000,reuse,0.006379,0.015599,0.021978,5.168923,4.710980,9.879903,0.022000,0.053000,0.075000,68.866699,48.000000,0.400000
1775015855583,5.212000,reuse,0.009173,0.012293,0.021466,5.169329,4.711523,9.880852,0.031000,0.042000,0.073000,68.866699,48.000000,0.400000
1775015855627,5.256000,reuse,13.520242,0.009592,13.529834,5.742102,4.711929,10.454031,46.081000,0.033000,46.113000,68.866699,48.000000,0.400000
1775015855670,5.299000,reuse,0.002887,0.045495,0.048382,5.742375,4.716242,10.458617,0.010000,0.155000,0.165000,68.866699,48.000000,0.400000
1775015855764,5.393000,reuse,0.003119,0.008195,0.011314,5.742508,4.716590,10.459098,0.011000,0.028000,0.039000,68.866699,98.000000,0.400000
1775015855807,5.436000,reuse,0.002701,0.008102,0.010803,5.742624,4.716940,10.459565,0.009000,0.028000,0.037000,68.866699,98.000000,0.300000
1775015855850,5.479000,reuse,15.201419,0.009965,15.211384,6.386855,4.717363,11.104218,51.811000,0.034000,51.845000,68.866699,98.000000,0.300000
1775015855893,5.522000,reuse,0.003772,0.008894,0.012666,6.387015,4.717740,11.104756,0.013000,0.030000,0.043000,68.866699,98.000000,0.300000
1775015855935,5.564000,reuse,0.003166,0.008754,0.011920,6.387149,4.718111,11.105260,0.011000,0.030000,0.041000,68.866699,98.000000,0.200000
1775015855977,5.606000,reuse,0.003259,0.008894,0.012153,6.387287,4.718488,11.105775,0.011000,0.030000,0.041000,68.866699,98.000000,0.400000
1775015856020,5.649000,reuse,0.003305,0.008986,0.012292,6.387428,4.718869,11.106296,0.011000,0.031000,0.042000,68.866699,98.000000,0.200000
1775015856062,5.691000,reuse,0.181468,0.008754,0.190222,6.395477,4.719257,11.114734,0.618000,0.030000,0.648000,68.866699,98.000000,0.400000
1775015856107,5.736000,reuse,0.003492,0.008894,0.012386,6.395628,4.719642,11.115270,0.012000,0.030000,0.042000,68.866699,98.000000,0.200000
1775015856150,5.779000,reuse,0.003026,0.008801,0.011827,6.395756,4.720013,11.115769,0.010000,0.030000,0.040000,68.866699,98.000000,0.400000
1775015856192,5.821000,reuse,0.003492,0.008428,0.011920,6.395904,4.720371,11.116275,0.012000,0.029000,0.041000,68.866699,98.000000,0.200000
1775015856234,5.863000,reuse,0.002934,0.008801,0.011734,6.396028,4.720744,11.116772,0.010000,0.030000,0.040000,68.866699,98.000000,0.200000
1775015856277,5.906000,reuse,0.002887,0.008754,0.011641,6.396151,4.721114,11.117265,0.010000,0.030000,0.040000,68.866699,98.000000,0.400000
1775015856319,5.948000,reuse,11.401623,0.011595,11.413218,6.878231,4.721605,11.599836,38.860000,0.040000,38.899000,68.866699,98.000000,0.200000
1775015856362,5.991000,reuse,0.003026,0.010057,0.013083,6.878364,4.722046,11.600410,0.010000,0.034000,0.045000,68.866699,98.000000,0.300000
1775015856405,6.034000,reuse,0.003166,0.008521,0.011687,6.878506,4.722428,11.600933,0.011000,0.029000,0.040000,68.866699,98.000000,0.300000
1775015856450,6.079000,reuse,0.002793,0.008009,0.010802,6.878624,4.722766,11.601390,0.010000,0.027000,0.037000,68.866699,98.000000,0.300000
1775015856492,6.121000,reuse,0.003352,0.007962,0.011314,6.878766,4.723105,11.601871,0.011000,0.027000,0.039000,68.866699,100.000000,0.200000
1775015856535,6.164000,reuse,0.002980,0.008195,0.011175,6.878893,4.723452,11.602345,0.010000,0.028000,0.038000,68.866699,100.000000,0.300000
1775015856577,6.206000,reuse,7.924344,0.012666,7.937010,7.216743,4.723992,11.940735,27.008000,0.043000,27.051000,68.866699,100.000000,0.400000
1775015856620,6.249000,reuse,0.006286,0.012340,0.018625,7.217016,4.724528,11.941543,0.021000,0.042000,0.063000,68.866699,100.000000,0.400000
1775015856663,6.292000,reuse,0.007171,0.011222,0.018393,7.217352,4.725054,11.942406,0.024000,0.038000,0.063000,68.866699,100.000000,0.300000
1775015856710,6.339000,reuse,0.003073,0.008474,0.011547,7.217484,4.725419,11.942903,0.010000,0.029000,0.039000,68.866699,98.000000,0.200000
1775015856753,6.382000,reuse,0.002840,0.008242,0.011082,7.217604,4.725768,11.943372,0.010000,0.028000,0.038000,68.866699,98.000000,0.200000
1775015856796,6.425000,reuse,0.003446,0.008148,0.011594,7.217750,4.726113,11.943863,0.012000,0.028000,0.040000,68.866699,98.000000,0.400000
1775015856838,6.467000,reuse,0.002887,0.008568,0.011455,7.217873,4.726475,11.944348,0.010000,0.029000,0.039000,68.866699,98.000000,0.200000
1775015856880,6.509000,reuse,0.002607,0.008335,0.010942,7.217983,4.726830,11.944813,0.009000,0.028000,0.037000,68.866699,98.000000,0.300000
1775015856923,6.552000,reuse,0.002980,0.008102,0.011083,7.218110,4.727173,11.945282,0.010000,0.028000,0.038000,68.866699,98.000000,0.200000
1775015856965,6.594000,reuse,0.002654,0.008056,0.010710,7.218224,4.727520,11.945743,0.009000,0.027000,0.037000,68.866699,98.000000,0.400000
1775015857008,6.637000,reuse,0.002701,0.007915,0.010616,7.218338,4.727855,11.946194,0.009000,0.027000,0.036000,68.866699,98.000000,0.300000
1775015857051,6.680000,reuse,0.002840,0.007589,0.010429,7.218459,4.728177,11.946636,0.010000,0.026000,0.036000,68.866699,98.000000,0.200000
1775015857093,6.722000,reuse,0.002980,0.008056,0.011036,7.218585,4.728518,11.947104,0.010000,0.027000,0.038000,68.866699,97.000000,0.200000
1775015857135,6.764000,reuse,0.003352,0.006612,0.009964,7.218727,4.728798,11.947525,0.011000,0.023000,0.034000,68.866699,97.000000,0.300000
1775015857178,6.807000,reuse,0.002793,0.008382,0.011175,7.218846,4.729155,11.948000,0.010000,0.029000,0.038000,68.866699,97.000000,0.200000
1775015857220,6.849000,reuse,0.002701,0.007544,0.010244,7.218960,4.729474,11.948435,0.009000,0.026000,0.035000,68.866699,97.000000,0.400000
1775015857263,6.892000,reuse,0.002887,0.008661,0.011548,7.219089,4.729860,11.948949,0.010000,0.030000,0.039000,68.866699,97.000000,0.200000
1775015857307,6.936000,reuse,0.002934,0.007544,0.010477,7.219215,4.730185,11.949401,0.010000,0.026000,0.036000,68.866699,100.000000,0.300000
1775015857350,6.979000,reuse,0.002840,0.006705,0.009545,7.219335,4.730469,11.949804,0.010000,0.023000,0.033000,68.866699,100.000000,0.300000
1775015857393,7.022000,reuse,0.002980,0.007217,0.010198,7.219462,4.730775,11.950237,0.010000,0.025000,0.035000,68.866699,100.000000,0.300000
1775015857435,7.064000,reuse,0.002514,0.012945,0.015459,7.219568,4.731323,11.950892,0.009000,0.044000,0.053000,68.866699,100.000000,0.400000
1775015857477,7.106000,reuse,0.002234,0.007730,0.009964,7.219664,4.731654,11.951318,0.008000,0.026000,0.034000,68.866699,98.000000,0.600000
1775015857520,7.149000,reuse,0.002980,0.006612,0.009592,7.219790,4.731935,11.951725,0.010000,0.023000,0.033000,68.866699,98.000000,0.900000
1775015857563,7.192000,reuse,0.002747,0.008195,0.010942,7.219913,4.732300,11.952213,0.009000,0.028000,0.037000,68.866699,98.000000,0.800000
1775015857607,7.236000,reuse,0.005355,0.010384,0.015738,7.220144,4.732749,11.952894,0.018000,0.035000,0.054000,68.866699,98.000000,0.700000
1775015857650,7.279000,reuse,0.007589,0.013876,0.021465,7.220467,4.733338,11.953805,0.026000,0.047000,0.073000,68.866699,98.000000,0.500000
1775015857693,7.322000,reuse,0.003352,0.010989,0.014341,7.220609,4.733806,11.954415,0.011000,0.037000,0.049000,68.866699,98.000000,0.600000
1775015857735,7.364000,reuse,0.002514,0.006612,0.009126,7.220715,4.734085,11.954800,0.009000,0.023000,0.031000,68.866699,98.000000,0.400000
1775015857778,7.407000,reuse,15.322258,0.008009,15.330267,7.869929,4.734424,12.604353,52.222000,0.027000,52.250000,68.866699,98.000000,0.300000
1775015857820,7.449000,reuse,0.002421,0.007589,0.010011,7.870032,4.734747,12.604779,0.008000,0.026000,0.034000,68.866699,98.000000,0.300000
1775015857863,7.492000,reuse,0.002234,0.007357,0.009591,7.870127,4.735059,12.605186,0.008000,0.025000,0.033000,68.866699,98.000000,0.300000
1775015857905,7.534000,reuse,0.002654,0.006612,0.009266,7.870241,4.735345,12.605587,0.009000,0.023000,0.032000,68.866699,100.000000,0.300000
1775015857948,7.577000,reuse,0.002747,0.006565,0.009312,7.870358,4.735624,12.605981,0.009000,0.022000,0.032000,68.866699,100.000000,0.200000
1775015857991,7.620000,reuse,0.002840,0.006891,0.009731,7.870478,4.735915,12.606394,0.010000,0.023000,0.033000,68.866699,100.000000,0.200000
1775015858033,7.662000,reuse,0.002421,0.007636,0.010057,7.870581,4.736239,12.606820,0.008000,0.026000,0.034000,68.866699,100.000000,0.400000
1775015858075,7.704000,reuse,0.002281,0.013923,0.016204,7.870677,4.736828,12.607505,0.008000,0.047000,0.055000,68.866699,98.000000,0.200000
1775015858118,7.747000,reuse,6.238463,0.008661,6.247125,8.135285,4.737195,12.872481,21.262000,0.030000,21.292000,68.866699,98.000000,0.300000
1775015858160,7.789000,reuse,0.002514,0.007124,0.009638,8.135392,4.737498,12.872889,0.009000,0.024000,0.033000,68.866699,98.000000,0.200000
1775015858203,7.832000,reuse,0.002934,0.006938,0.009871,8.135519,4.737800,12.873319,0.010000,0.024000,0.034000,68.866699,98.000000,0.300000
1775015858246,7.875000,reuse,0.002375,0.008009,0.010384,8.135620,4.738139,12.873759,0.008000,0.027000,0.035000,68.866699,98.000000,0.200000
1775015858288,7.917000,reuse,0.002747,0.006752,0.009499,8.135736,4.738425,12.874162,0.009000,0.023000,0.032000,68.866699,94.000000,0.300000
1775015858331,7.960000,reuse,0.002514,0.006752,0.009266,8.135843,4.738711,12.874553,0.009000,0.023000,0.032000,68.866699,94.000000,0.300000
