ts_unix_ms,t_ms,pcie_link_gen,pcie_link_width,pcie_link_ref_GiB_s,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,pcie_tx_peak_util_pct,pcie_rx_peak_util_pct,pcie_total_peak_util_pct,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,util_gpu_pct,util_mem_pct,gpu_mem_used_GiB,gpu_mem_total_GiB,gpu_mem_used_pct,sm_clock_mhz,mem_clock_mhz,power_w,cpu_util_pct,cpu_mem_used_GiB,cpu_mem_avail_GiB,cpu_mem_used_pct
1775015612730,1103,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.025,0.026,0.051,0.000948,0.000771,0.001719,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,11.200,28.250191,223.163609,11.200
1775015612773,1146,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.025,0.026,0.051,0.000960,0.000781,0.001741,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,16.600,28.254036,223.159763,11.200
1775015612815,1188,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.025,0.026,0.051,0.000971,0.000793,0.001764,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,16.400,28.323162,223.090637,11.300
1775015612857,1230,4,16,29.340386,0.008661,0.001769,0.010430,0.030,0.006,0.036,0.030,0.026,0.051,0.001356,0.000871,0.002227,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.500,28.367382,223.046417,11.300
1775015612902,1274,4,16,29.340386,0.013457,0.000233,0.013690,0.046,0.001,0.047,0.046,0.026,0.051,0.001923,0.000881,0.002804,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.374756,223.039043,11.300
1775015612944,1317,4,16,29.340386,0.000651,0.000278,0.000930,0.002,0.001,0.003,0.046,0.026,0.051,0.001950,0.000893,0.002843,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.354,0.200,28.397827,223.015972,11.300
1775015612986,1359,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.026,0.051,0.001962,0.000903,0.002865,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.354,0.300,28.413208,223.000591,11.300
1775015613028,1401,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,0.046,0.026,0.051,0.001976,0.000914,0.002890,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.420898,222.992901,11.300
1775015613070,1443,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.026,0.051,0.001988,0.000924,0.002912,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.432232,222.981567,11.300
1775015613113,1485,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.026,0.051,0.001999,0.000934,0.002933,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.422432,222.991367,11.300
1775015613155,1527,4,16,29.340386,0.000651,0.000278,0.000930,0.002,0.001,0.003,0.046,0.026,0.051,0.002027,0.000946,0.002973,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.443878,222.969921,11.300
1775015613197,1570,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.026,0.051,0.002039,0.000956,0.002994,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.444839,222.968960,11.300
1775015613239,1612,4,16,29.340386,0.000745,0.000233,0.000978,0.003,0.001,0.003,0.046,0.026,0.051,0.002071,0.000966,0.003037,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.450127,222.963673,11.300
1775015613283,1655,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.026,0.051,0.002083,0.000976,0.003059,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.456375,222.957424,11.300
1775015613325,1698,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.046,0.026,0.051,0.002095,0.000989,0.003084,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.354,0.300,28.460754,222.953045,11.300
1775015613367,1740,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.026,0.051,0.002106,0.001001,0.003108,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.354,0.300,28.465561,222.948238,11.300
1775015613409,1782,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.026,0.051,0.002118,0.001013,0.003131,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.354,0.300,28.468189,222.945610,11.300
1775015613451,1824,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.046,0.026,0.051,0.002148,0.001025,0.003172,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.469631,222.944168,11.300
1775015613494,1866,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.026,0.051,0.002159,0.001036,0.003196,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.472202,222.941597,11.300
1775015613536,1908,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.026,0.051,0.002171,0.001048,0.003219,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.472931,222.940868,11.300
1775015613578,1951,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.026,0.051,0.002183,0.001058,0.003241,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.479748,222.934052,11.300
1775015613620,1993,4,16,29.340386,0.000278,0.000512,0.000791,0.001,0.002,0.003,0.046,0.026,0.051,0.002195,0.001080,0.003275,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.479496,222.934303,11.300
1775015613663,2036,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.026,0.051,0.002207,0.001092,0.003298,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.400,28.486897,222.926903,11.300
1775015613705,2078,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.026,0.051,0.002218,0.001101,0.003320,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.494751,222.919048,11.300
1775015613747,2120,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,0.046,0.026,0.051,0.002248,0.001111,0.003359,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.354,0.400,28.494751,222.919048,11.300
1775015613790,2162,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.026,0.051,0.002260,0.001121,0.003381,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.354,0.200,28.494751,222.919048,11.300
1775015613832,2204,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.046,0.026,0.051,0.002271,0.001135,0.003406,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.498596,222.915203,11.300
1775015613874,2247,4,16,29.340386,0.000278,0.007776,0.008055,0.001,0.027,0.027,0.046,0.027,0.051,0.002283,0.001462,0.003745,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.400,28.518864,222.894936,11.300
1775015613916,2289,4,16,29.340386,0.001955,0.011967,0.013922,0.007,0.041,0.047,0.046,0.041,0.051,0.002367,0.001979,0.004346,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.700,28.527573,222.886227,11.300
1775015613960,2332,4,16,29.340386,0.000558,0.000278,0.000836,0.002,0.001,0.003,0.046,0.041,0.051,0.002392,0.001991,0.004383,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.700,28.522034,222.891766,11.300
1775015614003,2376,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.002404,0.002003,0.004406,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.517052,222.896748,11.300
1775015614045,2418,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.046,0.041,0.051,0.002433,0.002015,0.004448,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.781,0.300,28.521553,222.892246,11.300
1775015614087,2460,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.002445,0.002024,0.004469,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.781,0.400,28.511501,222.902298,11.300
1775015614129,2502,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.002456,0.002036,0.004493,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.400,28.514267,222.899532,11.300
1775015614172,2544,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.002468,0.002046,0.004514,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.514385,222.899414,11.300
1775015614214,2586,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.002480,0.002058,0.004538,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.514336,222.899464,11.300
1775015614256,2629,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,0.046,0.041,0.051,0.002509,0.002068,0.004577,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.514317,222.899483,11.300
1775015614298,2671,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.002521,0.002077,0.004599,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.514797,222.899002,11.300
1775015614340,2713,4,16,29.340386,0.000978,0.000278,0.001256,0.003,0.001,0.004,0.046,0.041,0.051,0.002563,0.002089,0.004652,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.514797,222.899002,11.300
1775015614383,2756,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.002575,0.002099,0.004674,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.515278,222.898521,11.300
1775015614425,2798,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.046,0.041,0.051,0.002587,0.002113,0.004699,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.515972,222.897827,11.300
1775015614467,2840,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.002598,0.002123,0.004721,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.516453,222.897346,11.300
1775015614510,2882,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.002610,0.002132,0.004743,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.516903,222.896896,11.300
1775015614552,2924,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,0.046,0.041,0.051,0.002639,0.002142,0.004782,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.516895,222.896904,11.300
1775015614594,2967,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.002651,0.002154,0.004805,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.500,28.518490,222.895309,11.300
1775015614636,3009,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.046,0.041,0.051,0.002663,0.002168,0.004831,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.600,28.520390,222.893410,11.300
1775015614678,3051,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.002675,0.002178,0.004852,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.500,28.520390,222.893410,11.300
1775015614720,3093,4,16,29.340386,0.000278,0.000419,0.000697,0.001,0.001,0.002,0.046,0.041,0.051,0.002687,0.002195,0.004882,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.500,28.521351,222.892448,11.300
1775015614763,3136,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.002698,0.002205,0.004903,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.400,28.526382,222.887417,11.300
1775015614805,3178,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.002710,0.002217,0.004927,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.531910,222.881889,11.300
1775015614847,3220,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.046,0.041,0.051,0.002740,0.002229,0.004968,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.536716,222.877083,11.400
1775015614890,3262,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.002751,0.002239,0.004990,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.538639,222.875160,11.400
1775015614932,3305,4,16,29.340386,0.002887,0.007031,0.009918,0.010,0.024,0.034,0.046,0.041,0.051,0.002874,0.002537,0.005410,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.542965,222.870834,11.400
1775015614974,3347,4,16,29.340386,0.005774,0.007869,0.013642,0.020,0.027,0.046,0.046,0.041,0.051,0.003121,0.002874,0.005995,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.400,28.546967,222.866833,11.400
1775015615017,3390,4,16,29.340386,0.000325,0.000325,0.000650,0.001,0.001,0.002,0.046,0.041,0.051,0.003135,0.002888,0.006023,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.300,28.546967,222.866833,11.400
1775015615059,3432,4,16,29.340386,0.000605,0.000278,0.000883,0.002,0.001,0.003,0.046,0.041,0.051,0.003161,0.002900,0.006060,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.354,0.200,28.554897,222.858902,11.400
1775015615102,3475,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.003172,0.002909,0.006082,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,46.354,0.400,28.554794,222.859005,11.400
1775015615144,3517,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,0.046,0.041,0.051,0.003202,0.002919,0.006121,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.200,28.554314,222.859486,11.400
1775015615186,3559,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.003214,0.002931,0.006145,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,28.553936,222.859863,11.400
1775015615229,3601,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.046,0.041,0.051,0.003225,0.002945,0.006170,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,28.553665,222.860134,11.400
1775015615271,3644,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.003237,0.002955,0.006192,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,28.553349,222.860451,11.400
1775015615313,3686,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.003249,0.002964,0.006213,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,28.553349,222.860451,11.400
1775015615355,3728,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,0.046,0.041,0.051,0.003276,0.002974,0.006251,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,28.553349,222.860451,11.400
1775015615397,3770,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.003288,0.002986,0.006274,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,28.552776,222.861023,11.400
1775015615440,3812,4,16,29.340386,0.000698,0.000278,0.000977,0.002,0.001,0.003,0.046,0.041,0.051,0.003319,0.002998,0.006317,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.100,28.552776,222.861023,11.400
1775015615483,3856,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.003330,0.003010,0.006340,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.100,28.552418,222.861382,11.400
1775015615525,3898,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.046,0.041,0.051,0.003342,0.003024,0.006366,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,28.552418,222.861382,11.400
1775015615568,3940,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.003354,0.003033,0.006387,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,28.546173,222.867626,11.400
1775015615610,3982,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.003366,0.003043,0.006409,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,28.546173,222.867626,11.400
1775015615652,4025,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,0.046,0.041,0.051,0.003395,0.003053,0.006448,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,28.545452,222.868347,11.400
1775015615694,4067,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.003407,0.003065,0.006472,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.000,28.545452,222.868347,11.400
1775015615736,4109,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.003419,0.003076,0.006495,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,28.545452,222.868347,11.400
1775015615779,4151,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.003430,0.003086,0.006517,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.830,0.100,28.545872,222.867928,11.400
1775015615821,4193,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.046,0.041,0.051,0.003442,0.003100,0.006542,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.000,28.545586,222.868214,11.400
1775015615863,4236,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.003454,0.003110,0.006564,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.000,28.545345,222.868454,11.400
1775015615905,4278,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,0.046,0.041,0.051,0.003466,0.003120,0.006585,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.200,28.559685,222.854115,11.400
1775015615947,4320,4,16,29.340386,0.000651,0.000278,0.000930,0.002,0.001,0.003,0.046,0.041,0.051,0.003493,0.003131,0.006624,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.400,28.582275,222.831524,11.400
1775015615989,4362,4,16,29.340386,0.008521,0.001490,0.010011,0.029,0.005,0.034,0.046,0.041,0.051,0.003854,0.003194,0.007048,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.200,28.620880,222.792919,11.400
1775015616032,4405,4,16,29.340386,0.009219,0.003585,0.012804,0.031,0.012,0.044,0.046,0.041,0.051,0.004245,0.003347,0.007592,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,28.636501,222.777298,11.400
1775015616074,4447,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.046,0.041,0.051,0.004257,0.003358,0.007615,0.000,0.000,68.606934,80.000000,85.759,1155.000,1593.000,45.318,0.300,28.667263,222.746536,11.400
