ts_unix_ms,t_since_start_s,phase,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775015654849,1.218000,seed,0.003073,0.008242,0.011314,1.253074,0.037590,1.290664,0.010000,0.028000,0.039000,68.849121,98.000000,0.600000
1775015654892,1.261000,seed,0.002747,0.007357,0.010103,1.253190,0.037902,1.291092,0.009000,0.025000,0.034000,68.849121,98.000000,0.300000
1775015654934,1.303000,seed,0.002793,0.007962,0.010756,1.253309,0.038239,1.291548,0.010000,0.027000,0.037000,68.849121,98.000000,0.200000
1775015654977,1.346000,seed,0.002701,0.007683,0.010384,1.253423,0.038565,1.291988,0.009000,0.026000,0.035000,68.849121,98.000000,0.300000
1775015655019,1.388000,seed,0.002607,0.007683,0.010290,1.253534,0.038891,1.292424,0.009000,0.026000,0.035000,68.849121,98.000000,0.300000
1775015655061,1.430000,seed,0.002934,0.007636,0.010570,1.253658,0.039214,1.292872,0.010000,0.026000,0.036000,68.849121,99.000000,0.200000
1775015655104,1.473000,seed,0.002607,0.007403,0.010011,1.253768,0.039527,1.293295,0.009000,0.025000,0.034000,68.849121,99.000000,0.400000
1775015655146,1.515000,seed,0.003585,0.007264,0.010849,1.253924,0.039842,1.293765,0.012000,0.025000,0.037000,68.849121,99.000000,0.200000
1775015655189,1.558000,seed,0.002654,0.010384,0.013038,1.254036,0.040281,1.294317,0.009000,0.035000,0.044000,68.849121,99.000000,0.400000
1775015655232,1.601000,seed,7.034698,0.007636,7.042335,1.553094,0.040606,1.593700,23.976000,0.026000,24.002000,68.849121,99.000000,0.200000
1775015655274,1.643000,seed,0.002421,0.007311,0.009732,1.553196,0.040916,1.594112,0.008000,0.025000,0.033000,68.849121,99.000000,0.400000
1775015655317,1.686000,seed,0.002467,0.007031,0.009499,1.553301,0.041214,1.594514,0.008000,0.024000,0.032000,68.849121,99.000000,0.300000
1775015655359,1.728000,seed,0.003073,0.007497,0.010570,1.553431,0.041531,1.594962,0.010000,0.026000,0.036000,68.849121,99.000000,0.200000
1775015655401,1.770000,seed,0.002654,0.007403,0.010057,1.553543,0.041844,1.595387,0.009000,0.025000,0.034000,68.849121,99.000000,0.300000
1775015655444,1.813000,seed,0.004331,0.007077,0.011408,1.553749,0.042180,1.595928,0.015000,0.024000,0.039000,68.849121,98.000000,0.300000
1775015655491,1.860000,seed,11.295546,0.010057,11.305603,2.032844,0.042606,2.075450,38.498000,0.034000,38.533000,68.849121,98.000000,0.300000
1775015655533,1.902000,seed,0.002421,0.006612,0.009033,2.032947,0.042888,2.075835,0.008000,0.023000,0.031000,68.849121,98.000000,0.300000
1775015655576,1.945000,seed,0.002328,0.007450,0.009778,2.033046,0.043204,2.076250,0.008000,0.025000,0.033000,68.849121,98.000000,0.200000
1775015655618,1.987000,seed,0.002375,0.006565,0.008940,2.033146,0.043481,2.076628,0.008000,0.022000,0.030000,68.849121,98.000000,0.300000
1775015655661,2.030000,seed,0.002840,0.006798,0.009638,2.033267,0.043770,2.077037,0.010000,0.023000,0.033000,68.849121,98.000000,0.300000
1775015655703,2.072000,seed,0.002281,0.011734,0.014015,2.033363,0.044266,2.077629,0.008000,0.040000,0.048000,68.849121,98.000000,0.300000
1775015655745,2.114000,seed,0.008242,0.014528,0.022770,2.033767,0.044978,2.078745,0.028000,0.050000,0.078000,68.849121,98.000000,0.400000
1775015655794,2.163000,seed,15.456042,0.007264,15.463306,2.689826,0.045286,2.735113,52.678000,0.025000,52.703000,68.849121,98.000000,0.400000
1775015655837,2.206000,seed,0.002188,0.006845,0.009032,2.689919,0.045577,2.735496,0.007000,0.023000,0.031000,68.849121,100.000000,0.200000
1775015655879,2.248000,seed,0.002747,0.005447,0.008194,2.690035,0.045807,2.735843,0.009000,0.019000,0.028000,68.849121,100.000000,0.300000
1775015655922,2.291000,seed,0.002421,0.006798,0.009219,2.690140,0.046099,2.736239,0.008000,0.023000,0.031000,68.849121,100.000000,0.300000
1775015655965,2.334000,seed,0.002375,0.006752,0.009127,2.690244,0.046398,2.736642,0.008000,0.023000,0.031000,68.849121,100.000000,0.300000
1775015656009,2.378000,seed,0.002421,0.006146,0.008568,2.690347,0.046658,2.737005,0.008000,0.021000,0.029000,68.849121,100.000000,0.300000
1775015656051,2.420000,seed,0.002934,0.005774,0.008707,2.690472,0.046903,2.737375,0.010000,0.020000,0.030000,68.849121,97.000000,0.300000
1775015656094,2.463000,seed,9.658420,0.008801,9.667220,3.099843,0.047276,3.147119,32.919000,0.030000,32.949000,68.849121,97.000000,0.300000
1775015656136,2.505000,seed,0.002514,0.005867,0.008381,3.099949,0.047525,3.147475,0.009000,0.020000,0.029000,68.849121,97.000000,0.200000
1775015656178,2.547000,seed,0.002188,0.005774,0.007961,3.100042,0.047770,3.147812,0.007000,0.020000,0.027000,68.849121,97.000000,0.300000
1775015656221,2.590000,seed,0.002188,0.005261,0.007449,3.100135,0.047992,3.148127,0.007000,0.018000,0.025000,68.849121,97.000000,0.300000
1775015656263,2.632000,seed,0.002467,0.005774,0.008241,3.100245,0.048250,3.148495,0.008000,0.020000,0.028000,68.849121,98.000000,0.300000
1775015656308,2.677000,seed,0.002188,0.005727,0.007915,3.100337,0.048492,3.148829,0.007000,0.020000,0.027000,68.849121,98.000000,0.200000
1775015656350,2.719000,seed,0.002793,0.005588,0.008381,3.100456,0.048729,3.149184,0.010000,0.019000,0.029000,68.849121,98.000000,0.400000
1775015656392,2.761000,seed,0.002467,0.013317,0.015784,3.100560,0.049291,3.149851,0.008000,0.045000,0.054000,68.849121,98.000000,0.200000
1775015656435,2.804000,seed,6.267941,0.006659,6.274599,3.392773,0.049602,3.442375,21.363000,0.023000,21.386000,68.849121,100.000000,0.300000
1775015656481,2.850000,seed,0.001955,0.005727,0.007682,3.392856,0.049845,3.442700,0.007000,0.020000,0.026000,68.849121,100.000000,0.400000
1775015656523,2.892000,seed,0.002467,0.005914,0.008381,3.392962,0.050100,3.443062,0.008000,0.020000,0.029000,68.849121,100.000000,0.300000
1775015656567,2.936000,seed,0.002328,0.006473,0.008801,3.393062,0.050378,3.443441,0.008000,0.022000,0.030000,68.849121,100.000000,0.300000
1775015656610,2.979000,seed,0.002048,0.006426,0.008474,3.393149,0.050651,3.443801,0.007000,0.022000,0.029000,68.849121,100.000000,0.200000
1775015656652,3.021000,seed,0.002421,0.005541,0.007962,3.393252,0.050886,3.444138,0.008000,0.019000,0.027000,68.849121,98.000000,0.300000
1775015656695,3.064000,seed,0.002328,0.005820,0.008148,3.393351,0.051133,3.444483,0.008000,0.020000,0.028000,68.849121,98.000000,0.200000
1775015656737,3.106000,seed,0.002142,0.013690,0.015832,3.393441,0.051714,3.445155,0.007000,0.047000,0.054000,68.849121,98.000000,0.400000
1775015656779,3.148000,seed,5.881441,0.027986,5.909427,3.650457,0.052937,3.703394,20.046000,0.095000,20.141000,68.849121,98.000000,0.500000
1775015656823,3.192000,seed,0.018253,0.026076,0.044330,3.651268,0.054095,3.705363,0.062000,0.089000,0.151000,68.849121,98.000000,0.400000
1775015656867,3.236000,seed,0.009219,0.026961,0.036180,3.651671,0.055275,3.706946,0.031000,0.092000,0.123000,68.849121,99.000000,0.400000
1775015656911,3.280000,seed,0.008847,0.026961,0.035809,3.652046,0.056418,3.708464,0.030000,0.092000,0.122000,68.849121,99.000000,0.400000
1775015656954,3.323000,seed,0.009359,0.017136,0.026495,3.652445,0.057148,3.709593,0.032000,0.058000,0.090000,68.849121,99.000000,0.300000
1775015656996,3.365000,seed,0.000278,0.000278,0.000557,3.652457,0.057160,3.709617,0.001000,0.001000,0.002000,68.849121,99.000000,0.000000
1775015657039,3.408000,seed,0.000278,0.000372,0.000650,3.652469,0.057176,3.709644,0.001000,0.001000,0.002000,68.849121,99.000000,0.100000
1775015657081,3.450000,seed,0.000278,0.000233,0.000511,3.652480,0.057185,3.709666,0.001000,0.001000,0.002000,68.849121,99.000000,0.000000
1775015657123,3.492000,seed,0.000325,0.000465,0.000791,3.652494,0.057205,3.709699,0.001000,0.002000,0.003000,68.849121,99.000000,0.000000
1775015657166,3.535000,seed,0.000278,0.000233,0.000511,3.652506,0.057215,3.709721,0.001000,0.001000,0.002000,68.849121,99.000000,0.000000
1775015657208,3.577000,seed,0.000278,0.000278,0.000557,3.652518,0.057227,3.709745,0.001000,0.001000,0.002000,68.849121,99.000000,0.100000
1775015657250,3.619000,seed,0.000651,0.000233,0.000884,3.652545,0.057237,3.709782,0.002000,0.001000,0.003000,68.849121,1.000000,0.000000
1775015657292,3.661000,seed,0.000278,0.000278,0.000557,3.652557,0.057248,3.709805,0.001000,0.001000,0.002000,68.849121,1.000000,0.000000
1775015657335,3.704000,seed,0.000278,0.000278,0.000557,3.652569,0.057260,3.709829,0.001000,0.001000,0.002000,68.849121,1.000000,0.000000
1775015657377,3.746000,seed,0.000278,0.000278,0.000557,3.652580,0.057272,3.709852,0.001000,0.001000,0.002000,68.849121,1.000000,0.000000
1775015657419,3.788000,seed,0.000278,0.000233,0.000511,3.652592,0.057282,3.709874,0.001000,0.001000,0.002000,68.849121,1.000000,0.100000
1775015657461,3.830000,seed,0.000698,0.000233,0.000931,3.652622,0.057291,3.709913,0.002000,0.001000,0.003000,68.849121,0.000000,0.100000
1775015657503,3.872000,seed,0.000278,0.000233,0.000511,3.652633,0.057301,3.709935,0.001000,0.001000,0.002000,68.849121,0.000000,0.200000
1775015657545,3.914000,seed,0.000884,0.000278,0.001163,3.652671,0.057313,3.709984,0.003000,0.001000,0.004000,68.849121,0.000000,0.300000
1775015657588,3.957000,seed,0.000278,0.000233,0.000511,3.652683,0.057323,3.710006,0.001000,0.001000,0.002000,68.849121,0.000000,0.300000
1775015657630,3.999000,seed,0.000278,0.000325,0.000604,3.652695,0.057337,3.710031,0.001000,0.001000,0.002000,68.849121,0.000000,0.300000
1775015657672,4.041000,seed,0.000278,0.000233,0.000511,3.652706,0.057346,3.710053,0.001000,0.001000,0.002000,68.849121,0.000000,0.000000
1775015657714,4.083000,seed,0.000278,0.000233,0.000511,3.652718,0.057356,3.710074,0.001000,0.001000,0.002000,68.849121,0.000000,0.000000
1775015657756,4.125000,seed,0.000651,0.000233,0.000884,3.652746,0.057366,3.710112,0.002000,0.001000,0.003000,68.849121,0.000000,0.100000
1775015657799,4.168000,seed,0.000278,0.005215,0.005493,3.652757,0.057586,3.710344,0.001000,0.018000,0.019000,68.849121,0.000000,0.000000
1775015657841,4.210000,seed,0.004190,0.008335,0.012526,3.652934,0.057937,3.710871,0.014000,0.028000,0.043000,68.849121,0.000000,0.200000
1775015657883,4.252000,seed,0.004563,0.000278,0.004842,3.653126,0.057949,3.711075,0.016000,0.001000,0.017000,68.849121,0.000000,0.100000
1775015657925,4.294000,seed,0.000233,0.000278,0.000511,3.653136,0.057961,3.711097,0.001000,0.001000,0.002000,68.849121,0.000000,0.100000
1775015657967,4.336000,seed,0.000278,0.000233,0.000511,3.653147,0.057971,3.711118,0.001000,0.001000,0.002000,68.849121,0.000000,0.000000
1775015658009,4.378000,seed,0.000278,0.000233,0.000511,3.653159,0.057980,3.711140,0.001000,0.001000,0.002000,68.849121,0.000000,0.100000
1775015658052,4.421000,seed,0.000651,0.000233,0.000884,3.653187,0.057990,3.711177,0.002000,0.001000,0.003000,68.849121,0.000000,0.000000
1775015658094,4.463000,seed,0.000278,0.000233,0.000511,3.653198,0.058000,3.711199,0.001000,0.001000,0.002000,68.849121,0.000000,0.000000
1775015658136,4.505000,seed,0.000278,0.000278,0.000557,3.653210,0.058012,3.711222,0.001000,0.001000,0.002000,68.849121,0.000000,0.000000
1775015658178,4.547000,seed,0.000278,0.000278,0.000557,3.653222,0.058024,3.711245,0.001000,0.001000,0.002000,68.849121,0.000000,0.200000
1775015658220,4.589000,reuse,0.000278,0.000233,0.000511,3.653234,0.058033,3.711267,0.001000,0.001000,0.002000,68.849121,0.000000,0.200000
1775015658262,4.631000,reuse,0.000651,0.000233,0.000884,3.653261,0.058043,3.711304,0.002000,0.001000,0.003000,68.849121,0.000000,0.400000
1775015658305,4.674000,reuse,0.000278,0.000233,0.000511,3.653273,0.058053,3.711326,0.001000,0.001000,0.002000,68.849121,0.000000,0.400000
1775015658347,4.716000,reuse,0.000698,0.000233,0.000931,3.653302,0.058063,3.711365,0.002000,0.001000,0.003000,68.849121,0.000000,0.400000
1775015658389,4.758000,reuse,0.000233,0.000233,0.000465,3.653312,0.058073,3.711385,0.001000,0.001000,0.002000,68.849121,0.000000,0.100000
1775015658431,4.800000,reuse,0.000278,0.000325,0.000604,3.653324,0.058086,3.711410,0.001000,0.001000,0.002000,68.849121,0.000000,0.100000
1775015658473,4.842000,reuse,0.001490,0.000233,0.001722,3.653387,0.058096,3.711483,0.005000,0.001000,0.006000,68.849121,0.000000,0.100000
1775015658515,4.884000,reuse,0.000278,0.000278,0.000557,3.653398,0.058108,3.711506,0.001000,0.001000,0.002000,68.849121,0.000000,0.100000
1775015658558,4.927000,reuse,0.000651,19.878894,19.879545,3.653426,0.907147,4.560573,0.002000,67.753000,67.755000,68.849121,0.000000,0.100000
1775015658600,4.969000,reuse,3.189826,27.998769,31.188595,3.796400,2.162106,5.958507,10.872000,95.427000,106.299000,68.849121,0.000000,0.300000
1775015658645,5.014000,reuse,3.311177,28.295396,31.606573,3.975306,3.690926,7.666231,11.285000,96.438000,107.724000,68.849121,6.000000,0.400000
1775015658699,5.068000,reuse,2.913503,0.017089,2.930592,4.100464,3.691660,7.792125,9.930000,0.058000,9.988000,68.849121,6.000000,0.200000
1775015658742,5.111000,reuse,0.005308,0.015832,0.021140,4.100704,3.692374,7.793077,0.018000,0.054000,0.072000,68.849121,6.000000,0.400000
1775015658787,5.156000,reuse,0.000884,24.409312,24.410196,4.100741,4.722215,8.822956,0.003000,83.194000,83.197000,68.849121,6.000000,0.200000
1775015658829,5.198000,reuse,0.002980,0.008707,0.011687,4.100867,4.722583,8.823451,0.010000,0.030000,0.040000,68.849121,88.000000,0.200000
1775015658872,5.241000,reuse,0.006053,0.011687,0.017740,4.101126,4.723082,8.824208,0.021000,0.040000,0.060000,68.849121,88.000000,0.400000
1775015658915,5.284000,reuse,0.007497,0.011967,0.019464,4.101452,4.723603,8.825054,0.026000,0.041000,0.066000,68.849121,88.000000,0.400000
1775015658958,5.327000,reuse,0.003213,0.008335,0.011548,4.101588,4.723957,8.825545,0.011000,0.028000,0.039000,68.849121,88.000000,0.300000
1775015659000,5.369000,reuse,2.887425,0.008941,2.896366,4.224073,4.724336,8.948409,9.841000,0.030000,9.872000,68.849121,88.000000,0.400000
1775015659043,5.412000,reuse,0.004004,0.007403,0.011408,4.224256,4.724675,8.948931,0.014000,0.025000,0.039000,68.849121,94.000000,0.300000
1775015659089,5.458000,reuse,0.002654,0.008009,0.010663,4.224369,4.725015,8.949384,0.009000,0.027000,0.036000,68.849121,94.000000,0.300000
1775015659131,5.500000,reuse,0.002561,0.008056,0.010616,4.224477,4.725356,8.949834,0.009000,0.027000,0.036000,68.849121,94.000000,0.300000
1775015659173,5.542000,reuse,0.002701,0.007497,0.010198,4.224592,4.725673,8.950265,0.009000,0.026000,0.035000,68.849121,94.000000,0.300000
1775015659216,5.585000,reuse,0.002701,0.005215,0.007915,4.224706,4.725894,8.950600,0.009000,0.018000,0.027000,68.849121,94.000000,0.200000
1775015659258,5.627000,reuse,0.003399,0.009406,0.012805,4.224876,4.726365,8.951241,0.012000,0.032000,0.044000,68.849121,98.000000,0.400000
1775015659308,5.677000,reuse,0.003213,0.008661,0.011874,4.225012,4.726732,8.951744,0.011000,0.030000,0.040000,68.849121,98.000000,0.400000
1775015659350,5.719000,reuse,0.003772,0.008894,0.012666,4.225174,4.727113,8.952287,0.013000,0.030000,0.043000,68.849121,98.000000,0.300000
1775015659393,5.762000,reuse,0.002887,0.008242,0.011128,4.225296,4.727461,8.952757,0.010000,0.028000,0.038000,68.849121,98.000000,0.300000
1775015659436,5.805000,reuse,0.002980,0.008428,0.011408,4.225424,4.727822,8.953246,0.010000,0.029000,0.039000,68.849121,98.000000,0.200000
1775015659478,5.847000,reuse,15.451293,0.009127,15.460420,4.880415,4.728209,9.608624,52.662000,0.031000,52.693000,68.849121,98.000000,0.300000
1775015659521,5.890000,reuse,0.002887,0.008474,0.011361,4.880538,4.728568,9.609106,0.010000,0.029000,0.039000,68.849121,98.000000,0.300000
1775015659563,5.932000,reuse,0.003305,0.008521,0.011827,4.880678,4.728930,9.609607,0.011000,0.029000,0.040000,68.849121,98.000000,0.300000
1775015659606,5.975000,reuse,0.003073,0.007962,0.011035,4.880808,4.729267,9.610075,0.010000,0.027000,0.038000,68.849121,98.000000,0.600000
1775015659648,6.017000,reuse,0.004237,0.008148,0.012385,4.881001,4.729639,9.610641,0.014000,0.028000,0.042000,68.849121,98.000000,0.600000
1775015659694,6.063000,reuse,0.003026,0.010244,0.013270,4.881130,4.730074,9.611203,0.010000,0.035000,0.045000,68.849121,98.000000,0.600000
1775015659736,6.105000,reuse,8.511683,0.008335,8.520018,5.242406,4.730427,9.972834,29.010000,0.028000,29.039000,68.849121,98.000000,0.600000
1775015659778,6.147000,reuse,0.002980,0.008009,0.010989,5.242533,4.730767,9.973300,0.010000,0.027000,0.037000,68.849121,98.000000,0.300000
1775015659821,6.190000,reuse,0.002887,0.008382,0.011269,5.242655,4.731121,9.973776,0.010000,0.029000,0.038000,68.849121,98.000000,0.200000
1775015659863,6.232000,reuse,0.003166,0.008335,0.011501,5.242789,4.731475,9.974264,0.011000,0.028000,0.039000,68.849121,98.000000,0.400000
1775015659906,6.275000,reuse,0.008661,0.011642,0.020303,5.243155,4.731967,9.975123,0.030000,0.040000,0.069000,68.849121,98.000000,0.600000
1775015659948,6.317000,reuse,0.014249,0.010942,0.025191,5.243804,4.732465,9.976269,0.049000,0.037000,0.086000,68.849121,98.000000,0.600000
1775015659993,6.362000,reuse,15.450967,0.008568,15.459535,5.899394,4.732829,10.632223,52.661000,0.029000,52.690000,68.849121,98.000000,0.400000
1775015660036,6.405000,reuse,0.002887,0.007497,0.010384,5.899517,4.733148,10.632665,0.010000,0.026000,0.035000,68.849121,98.000000,0.300000
1775015660078,6.447000,reuse,0.002793,0.007683,0.010476,5.899636,4.733474,10.633109,0.010000,0.026000,0.036000,68.849121,98.000000,0.300000
1775015660121,6.490000,reuse,0.002701,0.007403,0.010104,5.899750,4.733787,10.633537,0.009000,0.025000,0.034000,68.849121,98.000000,0.300000
1775015660163,6.532000,reuse,0.002934,0.006985,0.009918,5.899874,4.734084,10.633958,0.010000,0.024000,0.034000,68.849121,98.000000,0.200000
1775015660206,6.575000,reuse,0.002793,0.007962,0.010756,5.899993,4.734421,10.634414,0.010000,0.027000,0.037000,68.849121,98.000000,0.300000
1775015660248,6.617000,reuse,0.005541,0.006659,0.012199,5.900260,4.734742,10.635002,0.019000,0.023000,0.042000,68.849121,100.000000,0.300000
1775015660296,6.665000,reuse,0.002747,0.007683,0.010429,5.900377,4.735070,10.635447,0.009000,0.026000,0.036000,68.849121,100.000000,0.300000
1775015660339,6.708000,reuse,0.002840,0.007171,0.010011,5.900497,4.735374,10.635871,0.010000,0.024000,0.034000,68.849121,100.000000,0.200000
1775015660381,6.750000,reuse,0.002375,0.007962,0.010337,5.900598,4.735711,10.636309,0.008000,0.027000,0.035000,68.849121,100.000000,0.300000
1775015660424,6.793000,reuse,0.002793,0.006798,0.009591,5.900716,4.735999,10.636715,0.010000,0.023000,0.033000,68.849121,100.000000,0.300000
1775015660466,6.835000,reuse,0.003073,0.007915,0.010988,5.900847,4.736334,10.637181,0.010000,0.027000,0.037000,68.849121,98.000000,0.300000
1775015660508,6.877000,reuse,0.002793,0.007077,0.009871,5.900965,4.736634,10.637599,0.010000,0.024000,0.034000,68.849121,98.000000,0.300000
1775015660551,6.920000,reuse,3.223633,0.008847,3.232480,6.042664,4.737023,10.779687,10.987000,0.030000,11.017000,68.849121,98.000000,0.300000
1775015660595,6.964000,reuse,0.002793,0.006659,0.009452,6.042783,4.737306,10.780089,0.010000,0.023000,0.032000,68.849121,98.000000,0.400000
1775015660637,7.006000,reuse,0.002654,0.007403,0.010057,6.042896,4.737620,10.780516,0.009000,0.025000,0.034000,68.849121,98.000000,0.200000
1775015660680,7.049000,reuse,0.002328,0.007823,0.010151,6.042995,4.737952,10.780947,0.008000,0.027000,0.035000,68.849121,98.000000,0.200000
1775015660722,7.091000,reuse,0.002467,0.007403,0.009871,6.043099,4.738265,10.781364,0.008000,0.025000,0.034000,68.849121,98.000000,0.300000
1775015660764,7.133000,reuse,0.003026,0.007077,0.010103,6.043227,4.738566,10.781793,0.010000,0.024000,0.034000,68.849121,98.000000,0.400000
1775015660807,7.176000,reuse,0.002793,0.006193,0.008986,6.043346,4.738828,10.782174,0.010000,0.021000,0.031000,68.849121,98.000000,0.200000
1775015660849,7.218000,reuse,0.003352,0.010989,0.014341,6.043495,4.739317,10.782812,0.011000,0.037000,0.049000,68.849121,100.000000,0.400000
1775015660894,7.263000,reuse,0.002142,0.008102,0.010244,6.043586,4.739661,10.783247,0.007000,0.028000,0.035000,68.849121,100.000000,0.200000
1775015660936,7.305000,reuse,0.002607,0.013271,0.015879,6.043696,4.740223,10.783919,0.009000,0.045000,0.054000,68.849121,100.000000,0.400000
1775015660978,7.347000,reuse,0.006473,0.016065,0.022537,6.043971,4.740905,10.784876,0.022000,0.055000,0.077000,68.849121,100.000000,0.400000
1775015661021,7.390000,reuse,0.006845,0.006985,0.013829,6.044261,4.741201,10.785462,0.023000,0.024000,0.047000,68.849121,100.000000,0.200000
1775015661063,7.432000,reuse,0.002747,0.007589,0.010336,6.044377,4.741522,10.785899,0.009000,0.026000,0.035000,68.849121,98.000000,0.300000
1775015661105,7.474000,reuse,0.002188,0.007403,0.009591,6.044470,4.741835,10.786305,0.007000,0.025000,0.033000,68.849121,98.000000,0.300000
1775015661148,7.517000,reuse,0.002514,0.007031,0.009545,6.044583,4.742150,10.786733,0.009000,0.024000,0.033000,68.849121,98.000000,0.200000
1775015661193,7.562000,reuse,15.141675,0.010896,15.152571,6.685959,4.742612,11.428571,51.607000,0.037000,51.644000,68.849121,98.000000,0.400000
1775015661235,7.604000,reuse,0.002375,0.007217,0.009592,6.686059,4.742918,11.428978,0.008000,0.025000,0.033000,68.849121,98.000000,0.200000
1775015661277,7.646000,reuse,0.002188,0.006565,0.008753,6.686152,4.743196,11.429349,0.007000,0.022000,0.030000,68.849121,98.000000,0.300000
1775015661320,7.689000,reuse,0.002421,0.005681,0.008102,6.686255,4.743437,11.429692,0.008000,0.019000,0.028000,68.849121,98.000000,0.300000
1775015661362,7.731000,reuse,0.002747,0.007403,0.010150,6.686371,4.743751,11.430122,0.009000,0.025000,0.035000,68.849121,98.000000,0.300000
1775015661405,7.774000,reuse,0.002188,0.006426,0.008614,6.686464,4.744024,11.430488,0.007000,0.022000,0.029000,68.849121,98.000000,0.300000
1775015661447,7.816000,reuse,0.002934,0.006845,0.009778,6.686598,4.744336,11.430935,0.010000,0.023000,0.033000,68.849121,100.000000,0.300000
1775015661493,7.862000,reuse,0.002095,0.005820,0.007915,6.686687,4.744583,11.431269,0.007000,0.020000,0.027000,68.849121,100.000000,0.200000
1775015661535,7.904000,reuse,15.451619,0.010616,15.462235,7.341823,4.745033,12.086856,52.663000,0.036000,52.699000,68.849121,100.000000,0.300000
